3  listening on:  130.127.134.101:3001
3  sending request vote to the follower  4
3  sending request vote to the follower  2
3  sending request vote to the follower  0
3  sending request vote to the follower  1
Commit quorum changed successfully!, time:  1692690370338875443  commit quorum:  [0]
[0]  Meets Latency req:  false  EWMA:  map[0:Id: 0, EWMA: 56485773.336345 1:Id: 1, EWMA: 56417489.832537 2:Id: 2, EWMA: 27119380.112481 4:Id: 4, EWMA: 449854.877943]
3  Leader changing commit quorum:  [4]  time:  1692690374311040830
3  Leader changing EWMA Map:  map[0:Id: 0, EWMA: 56485773.336345 1:Id: 1, EWMA: 56417489.832537 2:Id: 2, EWMA: 27119380.112481 4:Id: 4, EWMA: 449854.877943]
Commit quorum changed successfully!, time:  1692690374338582608  commit quorum:  [4]
2023-08-22 07:46:42.134619598 +0000 UTC m=+46.894105415 ,  2023-08-22 07:46:42.165828345 +0000 UTC m=+46.925314151 ,  31208546
2023-08-22 07:46:42.134713555 +0000 UTC m=+46.894199382 ,  2023-08-22 07:46:42.165842221 +0000 UTC m=+46.925328017 ,  31128515
2023-08-22 07:46:42.148873206 +0000 UTC m=+46.908359002 ,  2023-08-22 07:46:42.174240897 +0000 UTC m=+46.933726693 ,  25367630
2023-08-22 07:46:42.148830846 +0000 UTC m=+46.908316642 ,  2023-08-22 07:46:42.174260844 +0000 UTC m=+46.933746660 ,  25429668
2023-08-22 07:46:42.148881041 +0000 UTC m=+46.908366837 ,  2023-08-22 07:46:42.174288516 +0000 UTC m=+46.933774332 ,  25407415
2023-08-22 07:46:42.148941364 +0000 UTC m=+46.908427171 ,  2023-08-22 07:46:42.174307692 +0000 UTC m=+46.933793488 ,  25366267
2023-08-22 07:46:42.148905467 +0000 UTC m=+46.908391273 ,  2023-08-22 07:46:42.174287354 +0000 UTC m=+46.933773160 ,  25381787
2023-08-22 07:46:42.14892331 +0000 UTC m=+46.908409106 ,  2023-08-22 07:46:42.174327299 +0000 UTC m=+46.933813135 ,  25403629
2023-08-22 07:46:42.148979346 +0000 UTC m=+46.908465142 ,  2023-08-22 07:46:42.174365201 +0000 UTC m=+46.933851017 ,  25385785
2023-08-22 07:46:42.148956844 +0000 UTC m=+46.908442640 ,  2023-08-22 07:46:42.174339943 +0000 UTC m=+46.933825739 ,  25383039
2023-08-22 07:46:42.148975288 +0000 UTC m=+46.908461084 ,  2023-08-22 07:46:42.174341937 +0000 UTC m=+46.933827753 ,  25366579
2023-08-22 07:46:42.149001728 +0000 UTC m=+46.908487534 ,  2023-08-22 07:46:42.174400247 +0000 UTC m=+46.933886063 ,  25398429
2023-08-22 07:46:42.149015805 +0000 UTC m=+46.908501601 ,  2023-08-22 07:46:42.174410426 +0000 UTC m=+46.933896222 ,  25394571
2023-08-22 07:46:42.149004063 +0000 UTC m=+46.908489859 ,  2023-08-22 07:46:42.174391831 +0000 UTC m=+46.933877657 ,  25387698
2023-08-22 07:46:42.149034229 +0000 UTC m=+46.908520036 ,  2023-08-22 07:46:42.174433069 +0000 UTC m=+46.933918895 ,  25398759
2023-08-22 07:46:42.149027226 +0000 UTC m=+46.908513022 ,  2023-08-22 07:46:42.174462143 +0000 UTC m=+46.933947970 ,  25434847
2023-08-22 07:46:42.149050921 +0000 UTC m=+46.908536717 ,  2023-08-22 07:46:42.174480548 +0000 UTC m=+46.933966364 ,  25429557
2023-08-22 07:46:42.149054969 +0000 UTC m=+46.908540775 ,  2023-08-22 07:46:42.174482782 +0000 UTC m=+46.933968598 ,  25427723
2023-08-22 07:46:42.14902394 +0000 UTC m=+46.908509736 ,  2023-08-22 07:46:42.174436084 +0000 UTC m=+46.933921900 ,  25412064
2023-08-22 07:46:42.148985017 +0000 UTC m=+46.908470813 ,  2023-08-22 07:46:42.174366143 +0000 UTC m=+46.933851939 ,  25381076
2023-08-22 07:46:42.149016115 +0000 UTC m=+46.908501911 ,  2023-08-22 07:46:42.174413572 +0000 UTC m=+46.933899388 ,  25397387
2023-08-22 07:46:42.149047264 +0000 UTC m=+46.908533060 ,  2023-08-22 07:46:42.174464247 +0000 UTC m=+46.933950074 ,  25416903
2023-08-22 07:46:42.149073624 +0000 UTC m=+46.908559420 ,  2023-08-22 07:46:42.174536433 +0000 UTC m=+46.934022250 ,  25462719
2023-08-22 07:46:42.149178772 +0000 UTC m=+46.908664578 ,  2023-08-22 07:46:42.174558315 +0000 UTC m=+46.934044131 ,  25379463
2023-08-22 07:46:42.149073473 +0000 UTC m=+46.908559279 ,  2023-08-22 07:46:42.174536073 +0000 UTC m=+46.934021889 ,  25462500
2023-08-22 07:46:42.149881396 +0000 UTC m=+46.909367192 ,  2023-08-22 07:46:42.174594934 +0000 UTC m=+46.934080750 ,  24713468
2023-08-22 07:46:42.149151891 +0000 UTC m=+46.908637687 ,  2023-08-22 07:46:42.174573513 +0000 UTC m=+46.934059309 ,  25421562
2023-08-22 07:46:42.150302379 +0000 UTC m=+46.909788175 ,  2023-08-22 07:46:42.174595875 +0000 UTC m=+46.934081702 ,  24293426
2023-08-22 07:46:42.1503348 +0000 UTC m=+46.909820596 ,  2023-08-22 07:46:42.174619039 +0000 UTC m=+46.934104845 ,  24284179
2023-08-22 07:46:42.150310164 +0000 UTC m=+46.909795960 ,  2023-08-22 07:46:42.174627515 +0000 UTC m=+46.934113321 ,  24317311
2023-08-22 07:46:42.150359056 +0000 UTC m=+46.909844852 ,  2023-08-22 07:46:42.174644928 +0000 UTC m=+46.934130734 ,  24285782
2023-08-22 07:46:42.150370017 +0000 UTC m=+46.909855813 ,  2023-08-22 07:46:42.174658924 +0000 UTC m=+46.934144730 ,  24288847
2023-08-22 07:46:42.150374786 +0000 UTC m=+46.909860582 ,  2023-08-22 07:46:42.174661419 +0000 UTC m=+46.934147235 ,  24286573
2023-08-22 07:46:42.150389634 +0000 UTC m=+46.909875430 ,  2023-08-22 07:46:42.174687628 +0000 UTC m=+46.934173444 ,  24297934
2023-08-22 07:46:42.150340361 +0000 UTC m=+46.909826157 ,  2023-08-22 07:46:42.174643044 +0000 UTC m=+46.934128840 ,  24302633
2023-08-22 07:46:42.150393491 +0000 UTC m=+46.909879287 ,  2023-08-22 07:46:42.174679092 +0000 UTC m=+46.934164898 ,  24285541
2023-08-22 07:46:42.150502025 +0000 UTC m=+46.909987821 ,  2023-08-22 07:46:42.174715351 +0000 UTC m=+46.934201157 ,  24213286
2023-08-22 07:46:42.150410723 +0000 UTC m=+46.909896519 ,  2023-08-22 07:46:42.174728906 +0000 UTC m=+46.934214712 ,  24317863
2023-08-22 07:46:42.150537793 +0000 UTC m=+46.910023589 ,  2023-08-22 07:46:42.174763872 +0000 UTC m=+46.934249688 ,  24225999
2023-08-22 07:46:42.150506394 +0000 UTC m=+46.909992190 ,  2023-08-22 07:46:42.174771306 +0000 UTC m=+46.934257112 ,  24264862
2023-08-22 07:46:42.194464975 +0000 UTC m=+46.953950791 ,  2023-08-22 07:46:42.219562727 +0000 UTC m=+46.979048553 ,  25097421
2023-08-22 07:46:42.194495673 +0000 UTC m=+46.953981489 ,  2023-08-22 07:46:42.219614314 +0000 UTC m=+46.979100130 ,  25118340
2023-08-22 07:46:42.194435199 +0000 UTC m=+46.953921025 ,  2023-08-22 07:46:42.219568317 +0000 UTC m=+46.979054143 ,  25132657
2023-08-22 07:46:42.194529626 +0000 UTC m=+46.954015443 ,  2023-08-22 07:46:42.219655081 +0000 UTC m=+46.979140897 ,  25125133
2023-08-22 07:46:42.194482347 +0000 UTC m=+46.953968153 ,  2023-08-22 07:46:42.219610537 +0000 UTC m=+46.979096353 ,  25127999
2023-08-22 07:46:42.194533444 +0000 UTC m=+46.954019260 ,  2023-08-22 07:46:42.219730212 +0000 UTC m=+46.979216038 ,  25196137
2023-08-22 07:46:42.194564031 +0000 UTC m=+46.954049837 ,  2023-08-22 07:46:42.219748236 +0000 UTC m=+46.979234052 ,  25184125
2023-08-22 07:46:42.194544705 +0000 UTC m=+46.954030531 ,  2023-08-22 07:46:42.219773965 +0000 UTC m=+46.979259781 ,  25229089
2023-08-22 07:46:42.194638041 +0000 UTC m=+46.954123867 ,  2023-08-22 07:46:42.219790416 +0000 UTC m=+46.979276242 ,  25152194
2023-08-22 07:46:42.194536519 +0000 UTC m=+46.954022336 ,  2023-08-22 07:46:42.219726956 +0000 UTC m=+46.979212782 ,  25190236
2023-08-22 07:46:42.194573058 +0000 UTC m=+46.954058874 ,  2023-08-22 07:46:42.219806376 +0000 UTC m=+46.979292182 ,  25233167
2023-08-22 07:46:42.194525629 +0000 UTC m=+46.954011445 ,  2023-08-22 07:46:42.219688704 +0000 UTC m=+46.979174520 ,  25162965
2023-08-22 07:46:42.203277049 +0000 UTC m=+46.962762855 ,  2023-08-22 07:46:42.248815968 +0000 UTC m=+47.008301774 ,  45538859
2023-08-22 07:46:42.203329017 +0000 UTC m=+46.962814813 ,  2023-08-22 07:46:42.24884327 +0000 UTC m=+47.008329076 ,  45513862
2023-08-22 07:46:42.20327238 +0000 UTC m=+46.962758186 ,  2023-08-22 07:46:42.248822881 +0000 UTC m=+47.008308687 ,  45550391
2023-08-22 07:46:42.203572165 +0000 UTC m=+46.963057961 ,  2023-08-22 07:46:42.248869148 +0000 UTC m=+47.008354954 ,  45296833
2023-08-22 07:46:42.203476234 +0000 UTC m=+46.962962031 ,  2023-08-22 07:46:42.24889112 +0000 UTC m=+47.008376926 ,  45414835
2023-08-22 07:46:42.203667595 +0000 UTC m=+46.963153391 ,  2023-08-22 07:46:42.248905186 +0000 UTC m=+47.008390992 ,  45237291
2023-08-22 07:46:42.203404359 +0000 UTC m=+46.962890155 ,  2023-08-22 07:46:42.248847558 +0000 UTC m=+47.008333364 ,  45443129
2023-08-22 07:46:42.203591482 +0000 UTC m=+46.963077288 ,  2023-08-22 07:46:42.248918441 +0000 UTC m=+47.008404247 ,  45326539
2023-08-22 07:46:42.203700818 +0000 UTC m=+46.963186624 ,  2023-08-22 07:46:42.248936155 +0000 UTC m=+47.008421951 ,  45235006
2023-08-22 07:46:42.203701639 +0000 UTC m=+46.963187435 ,  2023-08-22 07:46:42.248941986 +0000 UTC m=+47.008427792 ,  45240267
2023-08-22 07:46:42.203755631 +0000 UTC m=+46.963241437 ,  2023-08-22 07:46:42.248965811 +0000 UTC m=+47.008451617 ,  45210130
2023-08-22 07:46:42.203700056 +0000 UTC m=+46.963185852 ,  2023-08-22 07:46:42.248981841 +0000 UTC m=+47.008467647 ,  45281424
2023-08-22 07:46:42.203963803 +0000 UTC m=+46.963449599 ,  2023-08-22 07:46:42.248995226 +0000 UTC m=+47.008481022 ,  45031373
2023-08-22 07:46:42.20395689 +0000 UTC m=+46.963442686 ,  2023-08-22 07:46:42.249008701 +0000 UTC m=+47.008494507 ,  45051751
2023-08-22 07:46:42.204252778 +0000 UTC m=+46.963738584 ,  2023-08-22 07:46:42.249035462 +0000 UTC m=+47.008521258 ,  44782634
2023-08-22 07:46:42.204367143 +0000 UTC m=+46.963852949 ,  2023-08-22 07:46:42.249036223 +0000 UTC m=+47.008522029 ,  44669010
2023-08-22 07:46:42.204458155 +0000 UTC m=+46.963943951 ,  2023-08-22 07:46:42.249070939 +0000 UTC m=+47.008556735 ,  44612443
2023-08-22 07:46:42.204453626 +0000 UTC m=+46.963939422 ,  2023-08-22 07:46:42.249069436 +0000 UTC m=+47.008555242 ,  44615439
2023-08-22 07:46:42.20449818 +0000 UTC m=+46.963983976 ,  2023-08-22 07:46:42.249101306 +0000 UTC m=+47.008587112 ,  44603046
2023-08-22 07:46:42.20445057 +0000 UTC m=+46.963936377 ,  2023-08-22 07:46:42.249054818 +0000 UTC m=+47.008540624 ,  44604187
2023-08-22 07:46:42.204411126 +0000 UTC m=+46.963896932 ,  2023-08-22 07:46:42.249053897 +0000 UTC m=+47.008539703 ,  44642710
2023-08-22 07:46:42.204597998 +0000 UTC m=+46.964083794 ,  2023-08-22 07:46:42.249136121 +0000 UTC m=+47.008621918 ,  44538043
2023-08-22 07:46:42.204498992 +0000 UTC m=+46.963984798 ,  2023-08-22 07:46:42.249104993 +0000 UTC m=+47.008590789 ,  44605630
2023-08-22 07:46:42.204580896 +0000 UTC m=+46.964066692 ,  2023-08-22 07:46:42.249120572 +0000 UTC m=+47.008606368 ,  44539346
2023-08-22 07:46:42.204574654 +0000 UTC m=+46.964060450 ,  2023-08-22 07:46:42.249125652 +0000 UTC m=+47.008611458 ,  44550737
2023-08-22 07:46:42.204588871 +0000 UTC m=+46.964074667 ,  2023-08-22 07:46:42.249139328 +0000 UTC m=+47.008625134 ,  44550076
2023-08-22 07:46:42.204664544 +0000 UTC m=+46.964150340 ,  2023-08-22 07:46:42.249178902 +0000 UTC m=+47.008664698 ,  44514308
2023-08-22 07:46:42.204686445 +0000 UTC m=+46.964172241 ,  2023-08-22 07:46:42.249202487 +0000 UTC m=+47.008688283 ,  44515991
2023-08-22 07:46:42.204687968 +0000 UTC m=+46.964173764 ,  2023-08-22 07:46:42.249161179 +0000 UTC m=+47.008646975 ,  44472880
2023-08-22 07:46:42.204711252 +0000 UTC m=+46.964197048 ,  2023-08-22 07:46:42.249227323 +0000 UTC m=+47.008713129 ,  44516021
2023-08-22 07:46:42.204260402 +0000 UTC m=+46.963746208 ,  2023-08-22 07:46:42.249222244 +0000 UTC m=+47.008708040 ,  44961752
2023-08-22 07:46:42.204668581 +0000 UTC m=+46.964154377 ,  2023-08-22 07:46:42.249205612 +0000 UTC m=+47.008691408 ,  44536591
2023-08-22 07:46:42.204808275 +0000 UTC m=+46.964294081 ,  2023-08-22 07:46:42.249242241 +0000 UTC m=+47.008728047 ,  44433666
2023-08-22 07:46:42.204815799 +0000 UTC m=+46.964301595 ,  2023-08-22 07:46:42.249271336 +0000 UTC m=+47.008757142 ,  44455467
2023-08-22 07:46:42.20570782 +0000 UTC m=+46.965193616 ,  2023-08-22 07:46:42.249281195 +0000 UTC m=+47.008767001 ,  43573335
2023-08-22 07:46:42.204870812 +0000 UTC m=+46.964356618 ,  2023-08-22 07:46:42.249264974 +0000 UTC m=+47.008750770 ,  44393842
2023-08-22 07:46:42.204711532 +0000 UTC m=+46.964197328 ,  2023-08-22 07:46:42.249249175 +0000 UTC m=+47.008734971 ,  44537592
2023-08-22 07:46:42.20568662 +0000 UTC m=+46.965172416 ,  2023-08-22 07:46:42.249314708 +0000 UTC m=+47.008800514 ,  43628048
2023-08-22 07:46:42.24849344 +0000 UTC m=+47.007979267 ,  2023-08-22 07:46:42.277788972 +0000 UTC m=+47.037274778 ,  29295170
2023-08-22 07:46:42.248534348 +0000 UTC m=+47.008020164 ,  2023-08-22 07:46:42.277799151 +0000 UTC m=+47.037284977 ,  29264443
2023-08-22 07:46:42.248543855 +0000 UTC m=+47.008029682 ,  2023-08-22 07:46:42.2778463 +0000 UTC m=+47.037332126 ,  29302013
2023-08-22 07:46:42.248570436 +0000 UTC m=+47.008056252 ,  2023-08-22 07:46:42.277858162 +0000 UTC m=+47.037343979 ,  29287566
2023-08-22 07:46:42.24858858 +0000 UTC m=+47.008074396 ,  2023-08-22 07:46:42.278106601 +0000 UTC m=+47.037592417 ,  29517840
2023-08-22 07:46:42.248584091 +0000 UTC m=+47.008069907 ,  2023-08-22 07:46:42.278139382 +0000 UTC m=+47.037625188 ,  29555081
2023-08-22 07:46:42.248596555 +0000 UTC m=+47.008082371 ,  2023-08-22 07:46:42.27815418 +0000 UTC m=+47.037639986 ,  29556794
2023-08-22 07:46:42.248623285 +0000 UTC m=+47.008109091 ,  2023-08-22 07:46:42.278259198 +0000 UTC m=+47.037745004 ,  29635793
2023-08-22 07:46:42.248614719 +0000 UTC m=+47.008100535 ,  2023-08-22 07:46:42.278308391 +0000 UTC m=+47.037794207 ,  29693371
2023-08-22 07:46:42.248639856 +0000 UTC m=+47.008125662 ,  2023-08-22 07:46:42.278341122 +0000 UTC m=+47.037826939 ,  29701196
2023-08-22 07:46:42.248643764 +0000 UTC m=+47.008129560 ,  2023-08-22 07:46:42.278333488 +0000 UTC m=+47.037819294 ,  29689514
2023-08-22 07:46:42.248690993 +0000 UTC m=+47.008176809 ,  2023-08-22 07:46:42.2783822 +0000 UTC m=+47.037868006 ,  29690997
2023-08-22 07:46:42.277590989 +0000 UTC m=+47.037076795 ,  2023-08-22 07:46:42.310300423 +0000 UTC m=+47.069786239 ,  32709354
2023-08-22 07:46:42.277617369 +0000 UTC m=+47.037103165 ,  2023-08-22 07:46:42.310334207 +0000 UTC m=+47.069820023 ,  32716778
2023-08-22 07:46:42.277614032 +0000 UTC m=+47.037099828 ,  2023-08-22 07:46:42.310355707 +0000 UTC m=+47.069841524 ,  32741335
2023-08-22 07:46:42.277568617 +0000 UTC m=+47.037054423 ,  2023-08-22 07:46:42.31029864 +0000 UTC m=+47.069784456 ,  32729923
2023-08-22 07:46:42.277666642 +0000 UTC m=+47.037152438 ,  2023-08-22 07:46:42.310379562 +0000 UTC m=+47.069865368 ,  32712770
2023-08-22 07:46:42.277677171 +0000 UTC m=+47.037162977 ,  2023-08-22 07:46:42.310381466 +0000 UTC m=+47.069867282 ,  32704165
2023-08-22 07:46:42.277680848 +0000 UTC m=+47.037166674 ,  2023-08-22 07:46:42.31041028 +0000 UTC m=+47.069896096 ,  32729332
2023-08-22 07:46:42.277717337 +0000 UTC m=+47.037203143 ,  2023-08-22 07:46:42.310443673 +0000 UTC m=+47.069929479 ,  32726246
2023-08-22 07:46:42.277691308 +0000 UTC m=+47.037177114 ,  2023-08-22 07:46:42.310460244 +0000 UTC m=+47.069946060 ,  32768816
2023-08-22 07:46:42.277684966 +0000 UTC m=+47.037170772 ,  2023-08-22 07:46:42.310401975 +0000 UTC m=+47.069887781 ,  32716939
2023-08-22 07:46:42.277741172 +0000 UTC m=+47.037226988 ,  2023-08-22 07:46:42.310503806 +0000 UTC m=+47.069989613 ,  32762544
2023-08-22 07:46:42.277724461 +0000 UTC m=+47.037210267 ,  2023-08-22 07:46:42.310509217 +0000 UTC m=+47.069995023 ,  32784425
2023-08-22 07:46:42.277768043 +0000 UTC m=+47.037253859 ,  2023-08-22 07:46:42.310538963 +0000 UTC m=+47.070024769 ,  32770820
2023-08-22 07:46:42.277829789 +0000 UTC m=+47.037315595 ,  2023-08-22 07:46:42.310556997 +0000 UTC m=+47.070042813 ,  32727138
2023-08-22 07:46:42.277727276 +0000 UTC m=+47.037213082 ,  2023-08-22 07:46:42.310538542 +0000 UTC m=+47.070024358 ,  32811166
2023-08-22 07:46:42.277749888 +0000 UTC m=+47.037235694 ,  2023-08-22 07:46:42.310578998 +0000 UTC m=+47.070064834 ,  32828870
2023-08-22 07:46:42.277913948 +0000 UTC m=+47.037399774 ,  2023-08-22 07:46:42.310608794 +0000 UTC m=+47.070094600 ,  32694756
2023-08-22 07:46:42.277846851 +0000 UTC m=+47.037332677 ,  2023-08-22 07:46:42.310595179 +0000 UTC m=+47.070080995 ,  32747947
2023-08-22 07:46:42.277927233 +0000 UTC m=+47.037413049 ,  2023-08-22 07:46:42.310630966 +0000 UTC m=+47.070116772 ,  32703643
2023-08-22 07:46:42.277884262 +0000 UTC m=+47.037370068 ,  2023-08-22 07:46:42.310608644 +0000 UTC m=+47.070094450 ,  32724312
2023-08-22 07:46:42.277849176 +0000 UTC m=+47.037334992 ,  2023-08-22 07:46:42.31059593 +0000 UTC m=+47.070081736 ,  32746674
2023-08-22 07:46:42.277879663 +0000 UTC m=+47.037365469 ,  2023-08-22 07:46:42.310678125 +0000 UTC m=+47.070163931 ,  32798382
2023-08-22 07:46:42.277919648 +0000 UTC m=+47.037405474 ,  2023-08-22 07:46:42.310649641 +0000 UTC m=+47.070135467 ,  32729853
2023-08-22 07:46:42.277996503 +0000 UTC m=+47.037482299 ,  2023-08-22 07:46:42.310697652 +0000 UTC m=+47.070183478 ,  32701069
2023-08-22 07:46:42.277847663 +0000 UTC m=+47.037333489 ,  2023-08-22 07:46:42.310741705 +0000 UTC m=+47.070227521 ,  32893942
2023-08-22 07:46:42.277971296 +0000 UTC m=+47.037457112 ,  2023-08-22 07:46:42.310679427 +0000 UTC m=+47.070165253 ,  32708041
2023-08-22 07:46:42.277911042 +0000 UTC m=+47.037396858 ,  2023-08-22 07:46:42.31076043 +0000 UTC m=+47.070246236 ,  32849108
2023-08-22 07:46:42.277907856 +0000 UTC m=+47.037393672 ,  2023-08-22 07:46:42.310780137 +0000 UTC m=+47.070265963 ,  32872191
2023-08-22 07:46:42.278124975 +0000 UTC m=+47.037610781 ,  2023-08-22 07:46:42.310725725 +0000 UTC m=+47.070211541 ,  32600660
2023-08-22 07:46:42.277900793 +0000 UTC m=+47.037386619 ,  2023-08-22 07:46:42.310744841 +0000 UTC m=+47.070230657 ,  32843928
2023-08-22 07:46:42.277983218 +0000 UTC m=+47.037469024 ,  2023-08-22 07:46:42.310820804 +0000 UTC m=+47.070306630 ,  32837506
2023-08-22 07:46:42.277875225 +0000 UTC m=+47.037361061 ,  2023-08-22 07:46:42.310726376 +0000 UTC m=+47.070212192 ,  32850850
2023-08-22 07:46:42.277856058 +0000 UTC m=+47.037341875 ,  2023-08-22 07:46:42.310845019 +0000 UTC m=+47.070330845 ,  32988850
2023-08-22 07:46:42.278040516 +0000 UTC m=+47.037526342 ,  2023-08-22 07:46:42.310848326 +0000 UTC m=+47.070334142 ,  32807679
2023-08-22 07:46:42.277996002 +0000 UTC m=+47.037481818 ,  2023-08-22 07:46:42.310708662 +0000 UTC m=+47.070194489 ,  32712570
2023-08-22 07:46:42.278009598 +0000 UTC m=+47.037495414 ,  2023-08-22 07:46:42.310824992 +0000 UTC m=+47.070310818 ,  32815284
2023-08-22 07:46:42.277923455 +0000 UTC m=+47.037409272 ,  2023-08-22 07:46:42.310803511 +0000 UTC m=+47.070289327 ,  32879965
2023-08-22 07:46:42.277938834 +0000 UTC m=+47.037424661 ,  2023-08-22 07:46:42.310806918 +0000 UTC m=+47.070292744 ,  32867922
[4]  Meets Latency req:  true  EWMA:  map[0:Id: 0, EWMA: 427977.001415 1:Id: 1, EWMA: 431159.277475 2:Id: 2, EWMA: 308701.877598 4:Id: 4, EWMA: 2832710.415344]
2023-08-22 07:46:42.306619257 +0000 UTC m=+47.066105053 ,  2023-08-22 07:46:42.3377361 +0000 UTC m=+47.097221906 ,  31116723
2023-08-22 07:46:42.306591304 +0000 UTC m=+47.066077110 ,  2023-08-22 07:46:42.337761087 +0000 UTC m=+47.097246914 ,  31169333
2023-08-22 07:46:42.306687486 +0000 UTC m=+47.066173302 ,  2023-08-22 07:46:42.337802556 +0000 UTC m=+47.097288372 ,  31114629
2023-08-22 07:46:42.306630979 +0000 UTC m=+47.066116775 ,  2023-08-22 07:46:42.337809749 +0000 UTC m=+47.097295565 ,  31178369
2023-08-22 07:46:42.306734184 +0000 UTC m=+47.066220000 ,  2023-08-22 07:46:42.337838674 +0000 UTC m=+47.097324490 ,  31104019
2023-08-22 07:46:42.307168773 +0000 UTC m=+47.066654579 ,  2023-08-22 07:46:42.337881184 +0000 UTC m=+47.097367000 ,  30712170
2023-08-22 07:46:42.307202175 +0000 UTC m=+47.066687982 ,  2023-08-22 07:46:42.337918885 +0000 UTC m=+47.097404701 ,  30716629
2023-08-22 07:46:42.307196234 +0000 UTC m=+47.066682030 ,  2023-08-22 07:46:42.337936458 +0000 UTC m=+47.097422284 ,  30740144
2023-08-22 07:46:42.306819945 +0000 UTC m=+47.066305761 ,  2023-08-22 07:46:42.337890411 +0000 UTC m=+47.097376227 ,  31070366
2023-08-22 07:46:42.307208497 +0000 UTC m=+47.066694313 ,  2023-08-22 07:46:42.337972576 +0000 UTC m=+47.097458392 ,  30763769
2023-08-22 07:46:42.306787795 +0000 UTC m=+47.066273591 ,  2023-08-22 07:46:42.33783676 +0000 UTC m=+47.097322556 ,  31048614
2023-08-22 07:46:42.307209429 +0000 UTC m=+47.066695225 ,  2023-08-22 07:46:42.337973237 +0000 UTC m=+47.097459063 ,  30763618
2023-08-22 07:46:42.339150896 +0000 UTC m=+47.098636722 ,  2023-08-22 07:46:42.386052062 +0000 UTC m=+47.145537858 ,  46900785
2023-08-22 07:46:42.339141308 +0000 UTC m=+47.098627104 ,  2023-08-22 07:46:42.386058244 +0000 UTC m=+47.145544050 ,  46916685
2023-08-22 07:46:42.33921102 +0000 UTC m=+47.098696816 ,  2023-08-22 07:46:42.386116303 +0000 UTC m=+47.145602109 ,  46904983
2023-08-22 07:46:42.339278527 +0000 UTC m=+47.098764353 ,  2023-08-22 07:46:42.386138284 +0000 UTC m=+47.145624091 ,  46859537
2023-08-22 07:46:42.339279238 +0000 UTC m=+47.098765064 ,  2023-08-22 07:46:42.386153994 +0000 UTC m=+47.145639800 ,  46874686
2023-08-22 07:46:42.33917415 +0000 UTC m=+47.098659946 ,  2023-08-22 07:46:42.38609871 +0000 UTC m=+47.145584506 ,  46924219
2023-08-22 07:46:42.339320436 +0000 UTC m=+47.098806252 ,  2023-08-22 07:46:42.386195653 +0000 UTC m=+47.145681449 ,  46875026
2023-08-22 07:46:42.339308483 +0000 UTC m=+47.098794279 ,  2023-08-22 07:46:42.386179222 +0000 UTC m=+47.145665048 ,  46870328
2023-08-22 07:46:42.339340033 +0000 UTC m=+47.098825829 ,  2023-08-22 07:46:42.386223756 +0000 UTC m=+47.145709562 ,  46883352
2023-08-22 07:46:42.339349821 +0000 UTC m=+47.098835617 ,  2023-08-22 07:46:42.386235047 +0000 UTC m=+47.145720853 ,  46884865
2023-08-22 07:46:42.339363597 +0000 UTC m=+47.098849393 ,  2023-08-22 07:46:42.386248492 +0000 UTC m=+47.145734298 ,  46884835
2023-08-22 07:46:42.339315587 +0000 UTC m=+47.098801393 ,  2023-08-22 07:46:42.386180945 +0000 UTC m=+47.145666761 ,  46864987
2023-08-22 07:46:42.339334913 +0000 UTC m=+47.098820709 ,  2023-08-22 07:46:42.386199289 +0000 UTC m=+47.145685095 ,  46864306
2023-08-22 07:46:42.339265743 +0000 UTC m=+47.098751539 ,  2023-08-22 07:46:42.386137703 +0000 UTC m=+47.145623509 ,  46871740
2023-08-22 07:46:42.339374898 +0000 UTC m=+47.098860695 ,  2023-08-22 07:46:42.386310279 +0000 UTC m=+47.145796075 ,  46935229
2023-08-22 07:46:42.339378024 +0000 UTC m=+47.098863820 ,  2023-08-22 07:46:42.38632146 +0000 UTC m=+47.145807276 ,  46943185
2023-08-22 07:46:42.339353648 +0000 UTC m=+47.098839465 ,  2023-08-22 07:46:42.386233324 +0000 UTC m=+47.145719130 ,  46879314
2023-08-22 07:46:42.339446804 +0000 UTC m=+47.098932600 ,  2023-08-22 07:46:42.386360443 +0000 UTC m=+47.145846259 ,  46913569
2023-08-22 07:46:42.339291902 +0000 UTC m=+47.098777698 ,  2023-08-22 07:46:42.386158222 +0000 UTC m=+47.145644058 ,  46866030
2023-08-22 07:46:42.339369578 +0000 UTC m=+47.098855375 ,  2023-08-22 07:46:42.386275162 +0000 UTC m=+47.145760958 ,  46905253
2023-08-22 07:46:42.339456462 +0000 UTC m=+47.098942268 ,  2023-08-22 07:46:42.386408494 +0000 UTC m=+47.145894290 ,  46951671
2023-08-22 07:46:42.339474656 +0000 UTC m=+47.098960473 ,  2023-08-22 07:46:42.386418543 +0000 UTC m=+47.145904339 ,  46943805
2023-08-22 07:46:42.339378565 +0000 UTC m=+47.098864361 ,  2023-08-22 07:46:42.386299638 +0000 UTC m=+47.145785465 ,  46920953
2023-08-22 07:46:42.339459678 +0000 UTC m=+47.098945474 ,  2023-08-22 07:46:42.386441676 +0000 UTC m=+47.145927472 ,  46981948
2023-08-22 07:46:42.339399946 +0000 UTC m=+47.098885752 ,  2023-08-22 07:46:42.38633735 +0000 UTC m=+47.145823176 ,  46937323
