3  listening on:  130.127.134.101:3001
3  sending request vote to the follower  4
3  sending request vote to the follower  1
3  sending request vote to the follower  2
3  sending request vote to the follower  0
Commit quorum changed successfully!, time:  1692646195341357238  commit quorum:  [4]
2023-08-21 19:30:46.715838476 +0000 UTC m=+66.559142394 ,  2023-08-21 19:30:46.965590159 +0000 UTC m=+66.808894077 ,  249751583
2023-08-21 19:30:46.715871769 +0000 UTC m=+66.559175697 ,  2023-08-21 19:30:47.197525548 +0000 UTC m=+67.040829466 ,  481653429
2023-08-21 19:30:46.715839528 +0000 UTC m=+66.559143456 ,  2023-08-21 19:30:47.197518365 +0000 UTC m=+67.040822283 ,  481678687
2023-08-21 19:30:46.715903178 +0000 UTC m=+66.559207116 ,  2023-08-21 19:30:47.197800817 +0000 UTC m=+67.041104735 ,  481897308
2023-08-21 19:30:46.715897998 +0000 UTC m=+66.559201927 ,  2023-08-21 19:30:47.197811357 +0000 UTC m=+67.041115265 ,  481913067
2023-08-21 19:30:46.725979736 +0000 UTC m=+66.569283674 ,  2023-08-21 19:30:47.19786096 +0000 UTC m=+67.041164878 ,  471880763
2023-08-21 19:30:46.739791829 +0000 UTC m=+66.583095737 ,  2023-08-21 19:30:47.197899783 +0000 UTC m=+67.041203691 ,  458107794
2023-08-21 19:30:46.725902711 +0000 UTC m=+66.569206619 ,  2023-08-21 19:30:47.197854177 +0000 UTC m=+67.041158095 ,  471951236
2023-08-21 19:30:46.968228839 +0000 UTC m=+66.811532767 ,  2023-08-21 19:30:47.197909481 +0000 UTC m=+67.041213400 ,  229680432
2023-08-21 19:30:46.968305423 +0000 UTC m=+66.811609351 ,  2023-08-21 19:30:47.19799387 +0000 UTC m=+67.041297778 ,  229688057
2023-08-21 19:30:46.968348544 +0000 UTC m=+66.811652462 ,  2023-08-21 19:30:47.198012475 +0000 UTC m=+67.041316383 ,  229663370
2023-08-21 19:30:46.968366318 +0000 UTC m=+66.811670256 ,  2023-08-21 19:30:47.198090532 +0000 UTC m=+67.041394440 ,  229723804
2023-08-21 19:30:46.968388189 +0000 UTC m=+66.811692117 ,  2023-08-21 19:30:47.19812619 +0000 UTC m=+67.041430098 ,  229737650
2023-08-21 19:30:46.968374263 +0000 UTC m=+66.811678191 ,  2023-08-21 19:30:47.198128384 +0000 UTC m=+67.041432292 ,  229753930
2023-08-21 19:30:46.968366899 +0000 UTC m=+66.811670827 ,  2023-08-21 19:30:47.198097536 +0000 UTC m=+67.041401444 ,  229730226
2023-08-21 19:30:46.968741535 +0000 UTC m=+66.812045463 ,  2023-08-21 19:30:47.198393804 +0000 UTC m=+67.041697722 ,  229651898
2023-08-21 19:30:46.968443583 +0000 UTC m=+66.811747511 ,  2023-08-21 19:30:47.198183968 +0000 UTC m=+67.041487886 ,  229739945
2023-08-21 19:30:46.968949496 +0000 UTC m=+66.812253424 ,  2023-08-21 19:30:47.19842903 +0000 UTC m=+67.041732938 ,  229479434
2023-08-21 19:30:46.968716527 +0000 UTC m=+66.812020445 ,  2023-08-21 19:30:47.198352135 +0000 UTC m=+67.041656043 ,  229635288
2023-08-21 19:30:46.9687394 +0000 UTC m=+66.812043329 ,  2023-08-21 19:30:47.198356533 +0000 UTC m=+67.041660441 ,  229616712
2023-08-21 19:30:46.969059503 +0000 UTC m=+66.812363441 ,  2023-08-21 19:30:47.198509602 +0000 UTC m=+67.041813510 ,  229449718
2023-08-21 19:30:46.969014919 +0000 UTC m=+66.812318857 ,  2023-08-21 19:30:47.198440081 +0000 UTC m=+67.041743989 ,  229424741
2023-08-21 19:30:46.968706509 +0000 UTC m=+66.812010427 ,  2023-08-21 19:30:47.198186072 +0000 UTC m=+67.041489980 ,  229479353
2023-08-21 19:30:46.969067458 +0000 UTC m=+66.812371396 ,  2023-08-21 19:30:47.198510053 +0000 UTC m=+67.041813971 ,  229442454
2023-08-21 19:30:46.96879778 +0000 UTC m=+66.812101719 ,  2023-08-21 19:30:47.198396288 +0000 UTC m=+67.041700196 ,  229598177
2023-08-21 19:30:46.969047791 +0000 UTC m=+66.812351729 ,  2023-08-21 19:30:47.198477161 +0000 UTC m=+67.041781079 ,  229428969
2023-08-21 19:30:46.9690791 +0000 UTC m=+66.812383048 ,  2023-08-21 19:30:47.198637783 +0000 UTC m=+67.041941701 ,  229558363
2023-08-21 19:30:46.969105219 +0000 UTC m=+66.812409148 ,  2023-08-21 19:30:47.198664864 +0000 UTC m=+67.041968772 ,  229559574
2023-08-21 19:30:46.96907358 +0000 UTC m=+66.812377508 ,  2023-08-21 19:30:47.198537635 +0000 UTC m=+67.041841553 ,  229463994
2023-08-21 19:30:46.969117452 +0000 UTC m=+66.812421391 ,  2023-08-21 19:30:47.198682487 +0000 UTC m=+67.041986395 ,  229564694
2023-08-21 19:30:46.969116831 +0000 UTC m=+66.812420769 ,  2023-08-21 19:30:47.198674302 +0000 UTC m=+67.041978220 ,  229557301
2023-08-21 19:30:46.969129445 +0000 UTC m=+66.812433373 ,  2023-08-21 19:30:47.219591126 +0000 UTC m=+67.062895044 ,  250461280
2023-08-21 19:30:46.969146577 +0000 UTC m=+66.812450505 ,  2023-08-21 19:30:47.219626242 +0000 UTC m=+67.062930170 ,  250479304
2023-08-21 19:30:46.969125367 +0000 UTC m=+66.812429295 ,  2023-08-21 19:30:47.219599492 +0000 UTC m=+67.062903420 ,  250473884
2023-08-21 19:30:46.969166134 +0000 UTC m=+66.812470072 ,  2023-08-21 19:30:47.482060161 +0000 UTC m=+67.325364069 ,  512893817
2023-08-21 19:30:46.969214505 +0000 UTC m=+66.812518413 ,  2023-08-21 19:30:47.482061954 +0000 UTC m=+67.325365882 ,  512847179
2023-08-21 19:30:46.9743513 +0000 UTC m=+66.817655228 ,  2023-08-21 19:30:47.482119643 +0000 UTC m=+67.325423551 ,  507768012
2023-08-21 19:30:46.969244903 +0000 UTC m=+66.812548811 ,  2023-08-21 19:30:47.48211791 +0000 UTC m=+67.325421838 ,  512872746
2023-08-21 19:30:46.982101487 +0000 UTC m=+66.825405405 ,  2023-08-21 19:30:47.482142616 +0000 UTC m=+67.325446544 ,  500040939
2023-08-21 19:30:46.994358812 +0000 UTC m=+66.837662730 ,  2023-08-21 19:30:47.482167774 +0000 UTC m=+67.325471702 ,  487808681
2023-08-21 19:30:47.22672416 +0000 UTC m=+67.070028078 ,  2023-08-21 19:30:47.482217788 +0000 UTC m=+67.325521696 ,  255493518
2023-08-21 19:30:47.22710119 +0000 UTC m=+67.070405108 ,  2023-08-21 19:30:47.482243045 +0000 UTC m=+67.325546973 ,  255141715
2023-08-21 19:30:47.226590268 +0000 UTC m=+67.069894196 ,  2023-08-21 19:30:47.482184184 +0000 UTC m=+67.325488102 ,  255593786
2023-08-21 19:30:47.22710662 +0000 UTC m=+67.070410538 ,  2023-08-21 19:30:47.482262081 +0000 UTC m=+67.325566009 ,  255155251
2023-08-21 19:30:47.227190809 +0000 UTC m=+67.070494737 ,  2023-08-21 19:30:47.482281418 +0000 UTC m=+67.325585326 ,  255090268
2023-08-21 19:30:47.226693142 +0000 UTC m=+67.069997060 ,  2023-08-21 19:30:47.482200305 +0000 UTC m=+67.325504233 ,  255506812
2023-08-21 19:30:47.226986674 +0000 UTC m=+67.070290592 ,  2023-08-21 19:30:47.482222757 +0000 UTC m=+67.325526675 ,  255235682
2023-08-21 19:30:47.226293359 +0000 UTC m=+67.069597267 ,  2023-08-21 19:30:47.482168084 +0000 UTC m=+67.325471992 ,  255874645
2023-08-21 19:30:47.227557459 +0000 UTC m=+67.070861387 ,  2023-08-21 19:30:47.482335159 +0000 UTC m=+67.325639067 ,  254777610
2023-08-21 19:30:47.227073758 +0000 UTC m=+67.070377686 ,  2023-08-21 19:30:47.482241232 +0000 UTC m=+67.325545160 ,  255167083
2023-08-21 19:30:47.22770138 +0000 UTC m=+67.071005298 ,  2023-08-21 19:30:47.48235702 +0000 UTC m=+67.325660948 ,  254655540
2023-08-21 19:30:46.982142243 +0000 UTC m=+66.825446161 ,  2023-08-21 19:30:47.482136154 +0000 UTC m=+67.325440072 ,  499993821
2023-08-21 19:30:47.227157767 +0000 UTC m=+67.070461685 ,  2023-08-21 19:30:47.482279023 +0000 UTC m=+67.325582941 ,  255120855
2023-08-21 19:30:47.227986367 +0000 UTC m=+67.071290275 ,  2023-08-21 19:30:47.482392417 +0000 UTC m=+67.325696345 ,  254405659
2023-08-21 19:30:47.227335862 +0000 UTC m=+67.070639810 ,  2023-08-21 19:30:47.48229872 +0000 UTC m=+67.325602648 ,  254962568
2023-08-21 19:30:47.228005143 +0000 UTC m=+67.071309061 ,  2023-08-21 19:30:47.482428585 +0000 UTC m=+67.325732493 ,  254423382
2023-08-21 19:30:47.227479823 +0000 UTC m=+67.070783731 ,  2023-08-21 19:30:47.482320381 +0000 UTC m=+67.325624289 ,  254840418
2023-08-21 19:30:47.22752041 +0000 UTC m=+67.070824318 ,  2023-08-21 19:30:47.482319489 +0000 UTC m=+67.325623407 ,  254798999
2023-08-21 19:30:47.226515226 +0000 UTC m=+67.069819155 ,  2023-08-21 19:30:47.482180177 +0000 UTC m=+67.325484085 ,  255664880
2023-08-21 19:30:47.227527373 +0000 UTC m=+67.070831311 ,  2023-08-21 19:30:47.48233575 +0000 UTC m=+67.325639668 ,  254808247
2023-08-21 19:30:47.227685601 +0000 UTC m=+67.070989529 ,  2023-08-21 19:30:47.482356419 +0000 UTC m=+67.325660347 ,  254670587
2023-08-21 19:30:47.227147367 +0000 UTC m=+67.070451295 ,  2023-08-21 19:30:47.482264015 +0000 UTC m=+67.325567923 ,  255116187
2023-08-21 19:30:47.227963714 +0000 UTC m=+67.071267633 ,  2023-08-21 19:30:47.482393839 +0000 UTC m=+67.325697757 ,  254429994
2023-08-21 19:30:47.227290737 +0000 UTC m=+67.070594655 ,  2023-08-21 19:30:47.482294051 +0000 UTC m=+67.325597959 ,  255003254
2023-08-21 19:30:47.228010693 +0000 UTC m=+67.071314611 ,  2023-08-21 19:30:47.482421101 +0000 UTC m=+67.325725019 ,  254409977
2023-08-21 19:30:47.226624813 +0000 UTC m=+67.069928741 ,  2023-08-21 19:30:47.482196097 +0000 UTC m=+67.325500005 ,  255570833
2023-08-21 19:30:47.228018959 +0000 UTC m=+67.071322867 ,  2023-08-21 19:30:47.485468219 +0000 UTC m=+67.328772138 ,  257448970
2023-08-21 19:30:47.228022315 +0000 UTC m=+67.071326223 ,  2023-08-21 19:30:47.494846843 +0000 UTC m=+67.338150771 ,  266824428
2023-08-21 19:30:47.228055437 +0000 UTC m=+67.071359345 ,  2023-08-21 19:30:47.501616503 +0000 UTC m=+67.344920431 ,  273560985
2023-08-21 19:30:47.228096274 +0000 UTC m=+67.071400192 ,  2023-08-21 19:30:47.508768863 +0000 UTC m=+67.352072771 ,  280672459
2023-08-21 19:30:47.228159072 +0000 UTC m=+67.071462990 ,  2023-08-21 19:30:47.739212853 +0000 UTC m=+67.582516771 ,  511053421
2023-08-21 19:30:47.248521622 +0000 UTC m=+67.091825541 ,  2023-08-21 19:30:47.753136667 +0000 UTC m=+67.596440575 ,  504614663
2023-08-21 19:30:47.249474267 +0000 UTC m=+67.092778175 ,  2023-08-21 19:30:47.753250171 +0000 UTC m=+67.596554089 ,  503775653
2023-08-21 19:30:47.510965941 +0000 UTC m=+67.354269869 ,  2023-08-21 19:30:47.753282441 +0000 UTC m=+67.596586349 ,  242316160
2023-08-21 19:30:47.510897171 +0000 UTC m=+67.354201099 ,  2023-08-21 19:30:47.753277763 +0000 UTC m=+67.596581681 ,  242380191
2023-08-21 19:30:47.249470439 +0000 UTC m=+67.092774347 ,  2023-08-21 19:30:47.753249519 +0000 UTC m=+67.596553437 ,  503778920
2023-08-21 19:30:47.511002921 +0000 UTC m=+67.354306849 ,  2023-08-21 19:30:47.75331872 +0000 UTC m=+67.596622638 ,  242315739
2023-08-21 19:30:47.511040211 +0000 UTC m=+67.354344129 ,  2023-08-21 19:30:47.75335595 +0000 UTC m=+67.596659868 ,  242315689
2023-08-21 19:30:47.511043968 +0000 UTC m=+67.354347906 ,  2023-08-21 19:30:47.753361049 +0000 UTC m=+67.596664967 ,  242316851
2023-08-21 19:30:47.511039289 +0000 UTC m=+67.354343217 ,  2023-08-21 19:30:47.753330392 +0000 UTC m=+67.596634300 ,  242290612
2023-08-21 19:30:47.511045521 +0000 UTC m=+67.354349459 ,  2023-08-21 19:30:47.753417015 +0000 UTC m=+67.596720993 ,  242371404
2023-08-21 19:30:47.511069245 +0000 UTC m=+67.354373174 ,  2023-08-21 19:30:47.75348867 +0000 UTC m=+67.596792578 ,  242419003
2023-08-21 19:30:47.51108778 +0000 UTC m=+67.354391698 ,  2023-08-21 19:30:47.753517925 +0000 UTC m=+67.596821833 ,  242429884
2023-08-21 19:30:47.511113308 +0000 UTC m=+67.354417237 ,  2023-08-21 19:30:47.753603426 +0000 UTC m=+67.596907334 ,  242489606
2023-08-21 19:30:47.511122636 +0000 UTC m=+67.354426554 ,  2023-08-21 19:30:47.753607403 +0000 UTC m=+67.596911341 ,  242484417
2023-08-21 19:30:47.511099332 +0000 UTC m=+67.354403260 ,  2023-08-21 19:30:47.753522704 +0000 UTC m=+67.596826622 ,  242423232
2023-08-21 19:30:47.511145118 +0000 UTC m=+67.354449056 ,  2023-08-21 19:30:47.753637751 +0000 UTC m=+67.596941669 ,  242492312
2023-08-21 19:30:47.511128908 +0000 UTC m=+67.354432836 ,  2023-08-21 19:30:47.753656546 +0000 UTC m=+67.596960464 ,  242527548
2023-08-21 19:30:47.511045541 +0000 UTC m=+67.354349469 ,  2023-08-21 19:30:47.753432574 +0000 UTC m=+67.596736482 ,  242385510
2023-08-21 19:30:47.51107152 +0000 UTC m=+67.354375428 ,  2023-08-21 19:30:47.753490894 +0000 UTC m=+67.596794802 ,  242419194
2023-08-21 19:30:47.511113298 +0000 UTC m=+67.354417227 ,  2023-08-21 19:30:47.753567378 +0000 UTC m=+67.596871286 ,  242453738
2023-08-21 19:30:47.511152913 +0000 UTC m=+67.354456831 ,  2023-08-21 19:30:47.753777313 +0000 UTC m=+67.597081231 ,  242624040
2023-08-21 19:30:47.511144818 +0000 UTC m=+67.354448736 ,  2023-08-21 19:30:47.753773156 +0000 UTC m=+67.597077074 ,  242627977
2023-08-21 19:30:47.511106185 +0000 UTC m=+67.354410103 ,  2023-08-21 19:30:47.753578269 +0000 UTC m=+67.596882177 ,  242471763
2023-08-21 19:30:47.511170436 +0000 UTC m=+67.354474364 ,  2023-08-21 19:30:47.753869347 +0000 UTC m=+67.597173255 ,  242698480
2023-08-21 19:30:47.511180375 +0000 UTC m=+67.354484303 ,  2023-08-21 19:30:47.753910424 +0000 UTC m=+67.597214342 ,  242729668
2023-08-21 19:30:47.511184172 +0000 UTC m=+67.354488100 ,  2023-08-21 19:30:47.753919872 +0000 UTC m=+67.597223790 ,  242735329
2023-08-21 19:30:47.511180365 +0000 UTC m=+67.354484293 ,  2023-08-21 19:30:47.753919161 +0000 UTC m=+67.597223069 ,  242738455
2023-08-21 19:30:47.511185414 +0000 UTC m=+67.354489342 ,  2023-08-21 19:30:47.754013218 +0000 UTC m=+67.597317126 ,  242827423
2023-08-21 19:30:47.511189863 +0000 UTC m=+67.354493791 ,  2023-08-21 19:30:47.754085594 +0000 UTC m=+67.597389512 ,  242895671
2023-08-21 19:30:47.511206213 +0000 UTC m=+67.354510131 ,  2023-08-21 19:30:47.754110571 +0000 UTC m=+67.597414479 ,  242904188
2023-08-21 19:30:47.511234286 +0000 UTC m=+67.354538214 ,  2023-08-21 19:30:47.754132282 +0000 UTC m=+67.597436190 ,  242897826
2023-08-21 19:30:47.511203548 +0000 UTC m=+67.354507476 ,  2023-08-21 19:30:47.754102596 +0000 UTC m=+67.597406514 ,  242898768
2023-08-21 19:30:47.511239085 +0000 UTC m=+67.354543003 ,  2023-08-21 19:30:47.765941212 +0000 UTC m=+67.609245130 ,  254701777
2023-08-21 19:30:47.511355635 +0000 UTC m=+67.354659573 ,  2023-08-21 19:30:47.774225405 +0000 UTC m=+67.617529333 ,  262869599
2023-08-21 19:30:47.5142683 +0000 UTC m=+67.357572218 ,  2023-08-21 19:30:48.039762598 +0000 UTC m=+67.883066516 ,  525493937
2023-08-21 19:30:47.511493705 +0000 UTC m=+67.354797633 ,  2023-08-21 19:30:48.039760454 +0000 UTC m=+67.883064362 ,  528266388
2023-08-21 19:30:47.523683302 +0000 UTC m=+67.366987210 ,  2023-08-21 19:30:48.039820016 +0000 UTC m=+67.883123924 ,  516136374
2023-08-21 19:30:47.530355078 +0000 UTC m=+67.373658986 ,  2023-08-21 19:30:48.039835485 +0000 UTC m=+67.883139403 ,  509480037
2023-08-21 19:30:47.767988879 +0000 UTC m=+67.611292787 ,  2023-08-21 19:30:48.039873697 +0000 UTC m=+67.883177615 ,  271884458
2023-08-21 19:30:47.782235851 +0000 UTC m=+67.625539789 ,  2023-08-21 19:30:48.039959258 +0000 UTC m=+67.883263176 ,  257723177
2023-08-21 19:30:47.537711803 +0000 UTC m=+67.381015711 ,  2023-08-21 19:30:48.039863929 +0000 UTC m=+67.883167837 ,  502151976
2023-08-21 19:30:47.782148807 +0000 UTC m=+67.625452735 ,  2023-08-21 19:30:48.039909024 +0000 UTC m=+67.883212942 ,  257759896
2023-08-21 19:30:47.782245159 +0000 UTC m=+67.625549097 ,  2023-08-21 19:30:48.040048997 +0000 UTC m=+67.883352915 ,  257803528
2023-08-21 19:30:47.782254126 +0000 UTC m=+67.625558054 ,  2023-08-21 19:30:48.040009353 +0000 UTC m=+67.883313261 ,  257755117
2023-08-21 19:30:47.782267992 +0000 UTC m=+67.625571930 ,  2023-08-21 19:30:48.040116204 +0000 UTC m=+67.883420112 ,  257847811
2023-08-21 19:30:47.782232926 +0000 UTC m=+67.625536884 ,  2023-08-21 19:30:48.040005045 +0000 UTC m=+67.883308963 ,  257771958
2023-08-21 19:30:47.782272881 +0000 UTC m=+67.625576809 ,  2023-08-21 19:30:48.040207867 +0000 UTC m=+67.883511825 ,  257934595
2023-08-21 19:30:47.782318547 +0000 UTC m=+67.625622485 ,  2023-08-21 19:30:48.040404757 +0000 UTC m=+67.883708675 ,  258085850
2023-08-21 19:30:47.782284162 +0000 UTC m=+67.625588100 ,  2023-08-21 19:30:48.040357228 +0000 UTC m=+67.883661146 ,  258072755
2023-08-21 19:30:47.78225675 +0000 UTC m=+67.625560679 ,  2023-08-21 19:30:48.040029621 +0000 UTC m=+67.883333529 ,  257772429
2023-08-21 19:30:47.782285104 +0000 UTC m=+67.625589022 ,  2023-08-21 19:30:48.040362097 +0000 UTC m=+67.883666005 ,  258076763
2023-08-21 19:30:47.782334016 +0000 UTC m=+67.625637944 ,  2023-08-21 19:30:48.040446606 +0000 UTC m=+67.883750514 ,  258112410
2023-08-21 19:30:47.782273181 +0000 UTC m=+67.625577110 ,  2023-08-21 19:30:48.040261277 +0000 UTC m=+67.883565195 ,  257987965
2023-08-21 19:30:47.782375835 +0000 UTC m=+67.625679763 ,  2023-08-21 19:30:48.040487563 +0000 UTC m=+67.883791481 ,  258111428
2023-08-21 19:30:47.782333665 +0000 UTC m=+67.625637603 ,  2023-08-21 19:30:48.040407993 +0000 UTC m=+67.883711902 ,  258074218
2023-08-21 19:30:47.782372208 +0000 UTC m=+67.625676126 ,  2023-08-21 19:30:48.040449171 +0000 UTC m=+67.883753089 ,  258076632
2023-08-21 19:30:47.782439905 +0000 UTC m=+67.625743834 ,  2023-08-21 19:30:48.040619291 +0000 UTC m=+67.883923210 ,  258179055
2023-08-21 19:30:47.782395432 +0000 UTC m=+67.625699360 ,  2023-08-21 19:30:48.040493104 +0000 UTC m=+67.883797022 ,  258097552
2023-08-21 19:30:47.782634973 +0000 UTC m=+67.625938901 ,  2023-08-21 19:30:48.040846409 +0000 UTC m=+67.884150327 ,  258211246
2023-08-21 19:30:47.782431981 +0000 UTC m=+67.625735899 ,  2023-08-21 19:30:48.040533299 +0000 UTC m=+67.883837228 ,  258101158
2023-08-21 19:30:47.782492234 +0000 UTC m=+67.625796162 ,  2023-08-21 19:30:48.040675808 +0000 UTC m=+67.883979716 ,  258183464
2023-08-21 19:30:47.782588185 +0000 UTC m=+67.625892103 ,  2023-08-21 19:30:48.040741411 +0000 UTC m=+67.884045329 ,  258153126
2023-08-21 19:30:47.782438483 +0000 UTC m=+67.625742401 ,  2023-08-21 19:30:48.040616516 +0000 UTC m=+67.883920424 ,  258177833
2023-08-21 19:30:47.782417323 +0000 UTC m=+67.625721261 ,  2023-08-21 19:30:48.04061855 +0000 UTC m=+67.883922458 ,  258200786
2023-08-21 19:30:47.782619083 +0000 UTC m=+67.625923011 ,  2023-08-21 19:30:48.040826762 +0000 UTC m=+67.884130670 ,  258207459
2023-08-21 19:30:47.782636606 +0000 UTC m=+67.625940544 ,  2023-08-21 19:30:48.040853252 +0000 UTC m=+67.884157160 ,  258216356
2023-08-21 19:30:47.78231466 +0000 UTC m=+67.625618598 ,  2023-08-21 19:30:48.040388647 +0000 UTC m=+67.883692575 ,  258073596
2023-08-21 19:30:47.782285264 +0000 UTC m=+67.625589202 ,  2023-08-21 19:30:48.040382105 +0000 UTC m=+67.883686013 ,  258096600
2023-08-21 19:30:47.782658086 +0000 UTC m=+67.625962014 ,  2023-08-21 19:30:48.045091985 +0000 UTC m=+67.888395903 ,  262433549
2023-08-21 19:30:47.782696699 +0000 UTC m=+67.626000617 ,  2023-08-21 19:30:48.060034908 +0000 UTC m=+67.903338816 ,  277338099
2023-08-21 19:30:47.782767332 +0000 UTC m=+67.626071250 ,  2023-08-21 19:30:48.328520775 +0000 UTC m=+68.171824693 ,  545753313
2023-08-21 19:30:47.782786899 +0000 UTC m=+67.626090817 ,  2023-08-21 19:30:48.328567904 +0000 UTC m=+68.171871812 ,  545780915
2023-08-21 19:30:48.068625507 +0000 UTC m=+67.911929445 ,  2023-08-21 19:30:48.3286135 +0000 UTC m=+68.171917408 ,  259987872
2023-08-21 19:30:47.794819541 +0000 UTC m=+67.638123459 ,  2023-08-21 19:30:48.328605545 +0000 UTC m=+68.171909453 ,  533785653
2023-08-21 19:30:47.803353173 +0000 UTC m=+67.646657091 ,  2023-08-21 19:30:48.328602419 +0000 UTC m=+68.171906337 ,  525249106
2023-08-21 19:30:48.068717681 +0000 UTC m=+67.912021609 ,  2023-08-21 19:30:48.328647864 +0000 UTC m=+68.171951772 ,  259930103
2023-08-21 19:30:48.068745493 +0000 UTC m=+67.912049421 ,  2023-08-21 19:30:48.328668142 +0000 UTC m=+68.171972051 ,  259922579
2023-08-21 19:30:48.068760421 +0000 UTC m=+67.912064339 ,  2023-08-21 19:30:48.328695694 +0000 UTC m=+68.171999602 ,  259935213
2023-08-21 19:30:48.0686747 +0000 UTC m=+67.911978618 ,  2023-08-21 19:30:48.328633427 +0000 UTC m=+68.171937335 ,  259958547
2023-08-21 19:30:48.068610599 +0000 UTC m=+67.911914507 ,  2023-08-21 19:30:48.328613119 +0000 UTC m=+68.171917027 ,  260002109
2023-08-21 19:30:48.068712411 +0000 UTC m=+67.912016329 ,  2023-08-21 19:30:48.328630983 +0000 UTC m=+68.171934901 ,  259918481
2023-08-21 19:30:48.069240115 +0000 UTC m=+67.912544043 ,  2023-08-21 19:30:48.32875154 +0000 UTC m=+68.172055448 ,  259511355
2023-08-21 19:30:48.06926428 +0000 UTC m=+67.912568188 ,  2023-08-21 19:30:48.328765055 +0000 UTC m=+68.172068973 ,  259500705
2023-08-21 19:30:48.069205069 +0000 UTC m=+67.912509007 ,  2023-08-21 19:30:48.328717325 +0000 UTC m=+68.172021233 ,  259511896
2023-08-21 19:30:48.069271474 +0000 UTC m=+67.912575392 ,  2023-08-21 19:30:48.32879444 +0000 UTC m=+68.172098348 ,  259522906
2023-08-21 19:30:48.069341636 +0000 UTC m=+67.912645564 ,  2023-08-21 19:30:48.328806463 +0000 UTC m=+68.172110371 ,  259464496
2023-08-21 19:30:48.069240976 +0000 UTC m=+67.912544905 ,  2023-08-21 19:30:48.328744086 +0000 UTC m=+68.172047994 ,  259503028
2023-08-21 19:30:48.069416337 +0000 UTC m=+67.912720265 ,  2023-08-21 19:30:48.328846979 +0000 UTC m=+68.172150887 ,  259430552
2023-08-21 19:30:48.068718412 +0000 UTC m=+67.912022340 ,  2023-08-21 19:30:48.328652172 +0000 UTC m=+68.171956090 ,  259933700
2023-08-21 19:30:48.070187389 +0000 UTC m=+67.913491297 ,  2023-08-21 19:30:48.328865965 +0000 UTC m=+68.172169883 ,  258678235
2023-08-21 19:30:48.06956654 +0000 UTC m=+67.912870468 ,  2023-08-21 19:30:48.328883047 +0000 UTC m=+68.172186955 ,  259316347
2023-08-21 19:30:48.0693064 +0000 UTC m=+67.912610338 ,  2023-08-21 19:30:48.328788219 +0000 UTC m=+68.172092127 ,  259481478
2023-08-21 19:30:48.068873304 +0000 UTC m=+67.912177222 ,  2023-08-21 19:30:48.328726222 +0000 UTC m=+68.172030130 ,  259852848
2023-08-21 19:30:48.068737939 +0000 UTC m=+67.912041867 ,  2023-08-21 19:30:48.328669886 +0000 UTC m=+68.171973794 ,  259931877
2023-08-21 19:30:48.069320476 +0000 UTC m=+67.912624414 ,  2023-08-21 19:30:48.328834556 +0000 UTC m=+68.172138464 ,  259513980
2023-08-21 19:30:48.069459027 +0000 UTC m=+67.912762945 ,  2023-08-21 19:30:48.328848252 +0000 UTC m=+68.172152160 ,  259389145
2023-08-21 19:30:48.069240646 +0000 UTC m=+67.912544584 ,  2023-08-21 19:30:48.328768822 +0000 UTC m=+68.172072740 ,  259528016
2023-08-21 19:30:48.068811958 +0000 UTC m=+67.912115887 ,  2023-08-21 19:30:48.32869847 +0000 UTC m=+68.172002378 ,  259886260
2023-08-21 19:30:48.070233576 +0000 UTC m=+67.913537494 ,  2023-08-21 19:30:48.328906051 +0000 UTC m=+68.172209959 ,  258672404
2023-08-21 19:30:48.070239788 +0000 UTC m=+67.913543696 ,  2023-08-21 19:30:48.32890068 +0000 UTC m=+68.172204588 ,  258660732
2023-08-21 19:30:48.070267089 +0000 UTC m=+67.913570997 ,  2023-08-21 19:30:48.330719446 +0000 UTC m=+68.174023394 ,  260452237
2023-08-21 19:30:48.070253674 +0000 UTC m=+67.913557582 ,  2023-08-21 19:30:48.330725978 +0000 UTC m=+68.174029906 ,  260472224
2023-08-21 19:30:48.070309088 +0000 UTC m=+67.913612996 ,  2023-08-21 19:30:48.584428793 +0000 UTC m=+68.427732711 ,  514119164
2023-08-21 19:30:48.070298188 +0000 UTC m=+67.913602096 ,  2023-08-21 19:30:48.584454832 +0000 UTC m=+68.427758750 ,  514156213
2023-08-21 19:30:48.070355956 +0000 UTC m=+67.913659874 ,  2023-08-21 19:30:48.584663595 +0000 UTC m=+68.427967513 ,  514307439
2023-08-21 19:30:48.070394659 +0000 UTC m=+67.913698567 ,  2023-08-21 19:30:48.584765056 +0000 UTC m=+68.428068975 ,  514370057
2023-08-21 19:30:48.070387175 +0000 UTC m=+67.913691083 ,  2023-08-21 19:30:48.584762351 +0000 UTC m=+68.428066269 ,  514374776
2023-08-21 19:30:48.073868742 +0000 UTC m=+67.917172660 ,  2023-08-21 19:30:48.584816012 +0000 UTC m=+68.428119920 ,  510947200
2023-08-21 19:30:48.088902246 +0000 UTC m=+67.932206164 ,  2023-08-21 19:30:48.584816744 +0000 UTC m=+68.428120662 ,  495914067
2023-08-21 19:30:48.070385412 +0000 UTC m=+67.913689320 ,  2023-08-21 19:30:48.584678213 +0000 UTC m=+68.427982131 ,  514292440
2023-08-21 19:30:48.357377012 +0000 UTC m=+68.200680940 ,  2023-08-21 19:30:48.584892647 +0000 UTC m=+68.428196575 ,  227515134
