3  listening on:  130.127.134.101:3001
3  sending request vote to the follower  4
3  sending request vote to the follower  2
3  sending request vote to the follower  1
3  sending request vote to the follower  0
Commit quorum changed successfully!, time:  1692688295369219718  commit quorum:  [4]
2023-08-22 07:12:00.271413312 +0000 UTC m=+40.001362474 ,  2023-08-22 07:12:00.292896159 +0000 UTC m=+40.022845301 ,  21482607
2023-08-22 07:12:00.271422469 +0000 UTC m=+40.001371621 ,  2023-08-22 07:12:00.29290702 +0000 UTC m=+40.022856172 ,  21484160
2023-08-22 07:12:00.271374819 +0000 UTC m=+40.001323981 ,  2023-08-22 07:12:00.292895398 +0000 UTC m=+40.022844550 ,  21520218
2023-08-22 07:12:00.271436295 +0000 UTC m=+40.001385447 ,  2023-08-22 07:12:00.292908883 +0000 UTC m=+40.022858035 ,  21472438
2023-08-22 07:12:00.271352176 +0000 UTC m=+40.001301338 ,  2023-08-22 07:12:00.292813163 +0000 UTC m=+40.022762315 ,  21460606
2023-08-22 07:12:00.27143922 +0000 UTC m=+40.001388382 ,  2023-08-22 07:12:00.292926607 +0000 UTC m=+40.022875759 ,  21487207
2023-08-22 07:12:00.289504898 +0000 UTC m=+40.019454040 ,  2023-08-22 07:12:00.309216047 +0000 UTC m=+40.039165189 ,  19711089
2023-08-22 07:12:00.289474761 +0000 UTC m=+40.019423903 ,  2023-08-22 07:12:00.309223371 +0000 UTC m=+40.039172523 ,  19748279
2023-08-22 07:12:00.2895325 +0000 UTC m=+40.019481662 ,  2023-08-22 07:12:00.309246684 +0000 UTC m=+40.039195827 ,  19713824
2023-08-22 07:12:00.289529144 +0000 UTC m=+40.019478286 ,  2023-08-22 07:12:00.309247736 +0000 UTC m=+40.039196899 ,  19718452
2023-08-22 07:12:00.289565492 +0000 UTC m=+40.019514654 ,  2023-08-22 07:12:00.309294224 +0000 UTC m=+40.039243376 ,  19728271
2023-08-22 07:12:00.289572806 +0000 UTC m=+40.019521968 ,  2023-08-22 07:12:00.309337325 +0000 UTC m=+40.039286487 ,  19764389
2023-08-22 07:12:00.289572896 +0000 UTC m=+40.019522058 ,  2023-08-22 07:12:00.309339169 +0000 UTC m=+40.039288321 ,  19766123
2023-08-22 07:12:00.289636225 +0000 UTC m=+40.019585388 ,  2023-08-22 07:12:00.309359758 +0000 UTC m=+40.039308910 ,  19722961
2023-08-22 07:12:00.289544983 +0000 UTC m=+40.019494146 ,  2023-08-22 07:12:00.30930818 +0000 UTC m=+40.039257342 ,  19762876
2023-08-22 07:12:00.28963853 +0000 UTC m=+40.019588063 ,  2023-08-22 07:12:00.309377802 +0000 UTC m=+40.039326964 ,  19738821
2023-08-22 07:12:00.289618763 +0000 UTC m=+40.019567915 ,  2023-08-22 07:12:00.309356832 +0000 UTC m=+40.039305994 ,  19737969
2023-08-22 07:12:00.302244798 +0000 UTC m=+40.032193940 ,  2023-08-22 07:12:00.335308452 +0000 UTC m=+40.065257594 ,  33063483
2023-08-22 07:12:00.30220319 +0000 UTC m=+40.032152332 ,  2023-08-22 07:12:00.335348447 +0000 UTC m=+40.065297589 ,  33145197
2023-08-22 07:12:00.302280676 +0000 UTC m=+40.032229828 ,  2023-08-22 07:12:00.335379736 +0000 UTC m=+40.065328878 ,  33098659
2023-08-22 07:12:00.302246782 +0000 UTC m=+40.032195924 ,  2023-08-22 07:12:00.335379816 +0000 UTC m=+40.065328978 ,  33132864
2023-08-22 07:12:00.302254967 +0000 UTC m=+40.032204109 ,  2023-08-22 07:12:00.33540854 +0000 UTC m=+40.065357682 ,  33153523
2023-08-22 07:12:00.302350628 +0000 UTC m=+40.032299770 ,  2023-08-22 07:12:00.335417166 +0000 UTC m=+40.065366329 ,  33066448
2023-08-22 07:12:00.302364584 +0000 UTC m=+40.032313726 ,  2023-08-22 07:12:00.335441011 +0000 UTC m=+40.065390173 ,  33076367
2023-08-22 07:12:00.302467107 +0000 UTC m=+40.032416259 ,  2023-08-22 07:12:00.335457743 +0000 UTC m=+40.065406895 ,  32990586
2023-08-22 07:12:00.302414728 +0000 UTC m=+40.032363880 ,  2023-08-22 07:12:00.335468834 +0000 UTC m=+40.065417996 ,  33054026
2023-08-22 07:12:00.302496783 +0000 UTC m=+40.032445935 ,  2023-08-22 07:12:00.335491607 +0000 UTC m=+40.065440759 ,  32994734
2023-08-22 07:12:00.302685268 +0000 UTC m=+40.032634410 ,  2023-08-22 07:12:00.335507447 +0000 UTC m=+40.065456609 ,  32822109
2023-08-22 07:12:00.302485782 +0000 UTC m=+40.032434934 ,  2023-08-22 07:12:00.335494642 +0000 UTC m=+40.065443795 ,  33008800
2023-08-22 07:12:00.302409408 +0000 UTC m=+40.032358550 ,  2023-08-22 07:12:00.335444418 +0000 UTC m=+40.065393570 ,  33034589
2023-08-22 07:12:00.303267686 +0000 UTC m=+40.033216838 ,  2023-08-22 07:12:00.33554086 +0000 UTC m=+40.065490012 ,  32273033
2023-08-22 07:12:00.321468198 +0000 UTC m=+40.051417340 ,  2023-08-22 07:12:00.344443528 +0000 UTC m=+40.074392680 ,  22975190
2023-08-22 07:12:00.321439153 +0000 UTC m=+40.051388295 ,  2023-08-22 07:12:00.344449199 +0000 UTC m=+40.074398361 ,  23009695
2023-08-22 07:12:00.321505057 +0000 UTC m=+40.051454219 ,  2023-08-22 07:12:00.34448182 +0000 UTC m=+40.074430982 ,  22976663
2023-08-22 07:12:00.321489638 +0000 UTC m=+40.051438790 ,  2023-08-22 07:12:00.34448715 +0000 UTC m=+40.074436313 ,  22997352
2023-08-22 07:12:00.321526207 +0000 UTC m=+40.051475359 ,  2023-08-22 07:12:00.344527466 +0000 UTC m=+40.074476629 ,  23001119
2023-08-22 07:12:00.321563728 +0000 UTC m=+40.051512880 ,  2023-08-22 07:12:00.344583712 +0000 UTC m=+40.074532885 ,  23019554
2023-08-22 07:12:00.321566773 +0000 UTC m=+40.051515925 ,  2023-08-22 07:12:00.344615963 +0000 UTC m=+40.074565125 ,  23049090
2023-08-22 07:12:00.321528842 +0000 UTC m=+40.051478004 ,  2023-08-22 07:12:00.344552934 +0000 UTC m=+40.074502097 ,  23023872
2023-08-22 07:12:00.321592432 +0000 UTC m=+40.051541584 ,  2023-08-22 07:12:00.344648625 +0000 UTC m=+40.074597787 ,  23056053
2023-08-22 07:12:00.321556264 +0000 UTC m=+40.051505416 ,  2023-08-22 07:12:00.34458248 +0000 UTC m=+40.074531642 ,  23026046
2023-08-22 07:12:00.321528371 +0000 UTC m=+40.051477523 ,  2023-08-22 07:12:00.344550229 +0000 UTC m=+40.074499391 ,  23021678
2023-08-22 07:12:00.321609684 +0000 UTC m=+40.051558846 ,  2023-08-22 07:12:00.344702677 +0000 UTC m=+40.074651829 ,  23092903
2023-08-22 07:12:00.321572073 +0000 UTC m=+40.051521235 ,  2023-08-22 07:12:00.344619891 +0000 UTC m=+40.074569053 ,  23047707
2023-08-22 07:12:00.321578015 +0000 UTC m=+40.051527167 ,  2023-08-22 07:12:00.344657081 +0000 UTC m=+40.074606253 ,  23078976
2023-08-22 07:12:00.321626726 +0000 UTC m=+40.051575878 ,  2023-08-22 07:12:00.344697838 +0000 UTC m=+40.074647000 ,  23070721
2023-08-22 07:12:00.321640923 +0000 UTC m=+40.051590075 ,  2023-08-22 07:12:00.344719298 +0000 UTC m=+40.074668460 ,  23078295
2023-08-22 07:12:00.32164971 +0000 UTC m=+40.051598862 ,  2023-08-22 07:12:00.344766477 +0000 UTC m=+40.074715639 ,  23116647
2023-08-22 07:12:00.321515918 +0000 UTC m=+40.051465070 ,  2023-08-22 07:12:00.344529741 +0000 UTC m=+40.074478903 ,  23013432
2023-08-22 07:12:00.321668776 +0000 UTC m=+40.051617928 ,  2023-08-22 07:12:00.344796624 +0000 UTC m=+40.074745766 ,  23127778
2023-08-22 07:12:00.321695516 +0000 UTC m=+40.051644668 ,  2023-08-22 07:12:00.344812413 +0000 UTC m=+40.074761576 ,  23116707
2023-08-22 07:12:00.321704864 +0000 UTC m=+40.051654026 ,  2023-08-22 07:12:00.344826119 +0000 UTC m=+40.074775291 ,  23121175
2023-08-22 07:12:00.321637978 +0000 UTC m=+40.051587140 ,  2023-08-22 07:12:00.344759323 +0000 UTC m=+40.074708485 ,  23121005
2023-08-22 07:12:00.321637677 +0000 UTC m=+40.051586829 ,  2023-08-22 07:12:00.344732864 +0000 UTC m=+40.074682026 ,  23095106
2023-08-22 07:12:00.321674907 +0000 UTC m=+40.051624059 ,  2023-08-22 07:12:00.3447892 +0000 UTC m=+40.074738372 ,  23114002
2023-08-22 07:12:00.321674827 +0000 UTC m=+40.051623979 ,  2023-08-22 07:12:00.344813265 +0000 UTC m=+40.074762427 ,  23138338
2023-08-22 07:12:00.33811999 +0000 UTC m=+40.068069132 ,  2023-08-22 07:12:00.361295909 +0000 UTC m=+40.091245071 ,  23175529
2023-08-22 07:12:00.338085556 +0000 UTC m=+40.068034698 ,  2023-08-22 07:12:00.361335474 +0000 UTC m=+40.091284626 ,  23249718
2023-08-22 07:12:00.338152151 +0000 UTC m=+40.068101303 ,  2023-08-22 07:12:00.361367083 +0000 UTC m=+40.091316225 ,  23214552
2023-08-22 07:12:00.338159174 +0000 UTC m=+40.068108316 ,  2023-08-22 07:12:00.361371121 +0000 UTC m=+40.091320273 ,  23211626
2023-08-22 07:12:00.338152572 +0000 UTC m=+40.068101724 ,  2023-08-22 07:12:00.361395347 +0000 UTC m=+40.091344499 ,  23242274
2023-08-22 07:12:00.338185284 +0000 UTC m=+40.068134426 ,  2023-08-22 07:12:00.361413681 +0000 UTC m=+40.091362853 ,  23228257
2023-08-22 07:12:00.338303817 +0000 UTC m=+40.068252969 ,  2023-08-22 07:12:00.36145572 +0000 UTC m=+40.091404873 ,  23151803
2023-08-22 07:12:00.33816206 +0000 UTC m=+40.068111222 ,  2023-08-22 07:12:00.361398563 +0000 UTC m=+40.091347715 ,  23236322
2023-08-22 07:12:00.338186125 +0000 UTC m=+40.068135287 ,  2023-08-22 07:12:00.361411026 +0000 UTC m=+40.091360168 ,  23224651
2023-08-22 07:12:00.338204049 +0000 UTC m=+40.068153201 ,  2023-08-22 07:12:00.361435552 +0000 UTC m=+40.091384715 ,  23231203
2023-08-22 07:12:00.33821505 +0000 UTC m=+40.068164202 ,  2023-08-22 07:12:00.361433679 +0000 UTC m=+40.091382831 ,  23218469
2023-08-22 07:12:00.364111065 +0000 UTC m=+40.094060207 ,  2023-08-22 07:12:00.396210331 +0000 UTC m=+40.126159473 ,  32098955
2023-08-22 07:12:00.364171829 +0000 UTC m=+40.094120991 ,  2023-08-22 07:12:00.39623139 +0000 UTC m=+40.126180543 ,  32059211
2023-08-22 07:12:00.364077602 +0000 UTC m=+40.094026744 ,  2023-08-22 07:12:00.396211273 +0000 UTC m=+40.126160435 ,  32133470
2023-08-22 07:12:00.364211144 +0000 UTC m=+40.094160306 ,  2023-08-22 07:12:00.396246188 +0000 UTC m=+40.126195350 ,  32034604
2023-08-22 07:12:00.364178312 +0000 UTC m=+40.094127474 ,  2023-08-22 07:12:00.396226692 +0000 UTC m=+40.126175834 ,  32048219
2023-08-22 07:12:00.364241761 +0000 UTC m=+40.094190933 ,  2023-08-22 07:12:00.396299779 +0000 UTC m=+40.126248921 ,  32057808
2023-08-22 07:12:00.364268151 +0000 UTC m=+40.094217303 ,  2023-08-22 07:12:00.396312183 +0000 UTC m=+40.126261335 ,  32043962
2023-08-22 07:12:00.364305111 +0000 UTC m=+40.094254273 ,  2023-08-22 07:12:00.39633721 +0000 UTC m=+40.126286382 ,  32031818
2023-08-22 07:12:00.364247732 +0000 UTC m=+40.094196885 ,  2023-08-22 07:12:00.396300571 +0000 UTC m=+40.126249733 ,  32052728
2023-08-22 07:12:00.364232945 +0000 UTC m=+40.094182097 ,  2023-08-22 07:12:00.396284931 +0000 UTC m=+40.126234093 ,  32051916
2023-08-22 07:12:00.364213117 +0000 UTC m=+40.094162259 ,  2023-08-22 07:12:00.396247561 +0000 UTC m=+40.126196713 ,  32034314
2023-08-22 07:12:00.364277589 +0000 UTC m=+40.094226751 ,  2023-08-22 07:12:00.396316611 +0000 UTC m=+40.126265753 ,  32038912
2023-08-22 07:12:00.364310761 +0000 UTC m=+40.094259933 ,  2023-08-22 07:12:00.396339985 +0000 UTC m=+40.126289157 ,  32028904
2023-08-22 07:12:00.373239138 +0000 UTC m=+40.103188290 ,  2023-08-22 07:12:00.396370372 +0000 UTC m=+40.126319534 ,  23131144
2023-08-22 07:12:00.364238926 +0000 UTC m=+40.094188088 ,  2023-08-22 07:12:00.396266897 +0000 UTC m=+40.126216059 ,  32027871
2023-08-22 07:12:00.373270367 +0000 UTC m=+40.103219509 ,  2023-08-22 07:12:00.40320331 +0000 UTC m=+40.133152482 ,  29932833
2023-08-22 07:12:00.373285876 +0000 UTC m=+40.103235038 ,  2023-08-22 07:12:00.403229459 +0000 UTC m=+40.133178611 ,  29943513
2023-08-22 07:12:00.373352061 +0000 UTC m=+40.103301233 ,  2023-08-22 07:12:00.403246551 +0000 UTC m=+40.133195703 ,  29894390
2023-08-22 07:12:00.373319229 +0000 UTC m=+40.103268371 ,  2023-08-22 07:12:00.403230882 +0000 UTC m=+40.133180034 ,  29911372
2023-08-22 07:12:00.373268774 +0000 UTC m=+40.103217936 ,  2023-08-22 07:12:00.403205163 +0000 UTC m=+40.133154315 ,  29936289
2023-08-22 07:12:00.373355377 +0000 UTC m=+40.103304529 ,  2023-08-22 07:12:00.403284793 +0000 UTC m=+40.133233955 ,  29929336
2023-08-22 07:12:00.373368021 +0000 UTC m=+40.103317183 ,  2023-08-22 07:12:00.403276728 +0000 UTC m=+40.133225900 ,  29908617
2023-08-22 07:12:00.373401083 +0000 UTC m=+40.103350245 ,  2023-08-22 07:12:00.403307256 +0000 UTC m=+40.133256408 ,  29906003
2023-08-22 07:12:00.373323437 +0000 UTC m=+40.103272609 ,  2023-08-22 07:12:00.403259726 +0000 UTC m=+40.133208888 ,  29935919
2023-08-22 07:12:00.373405371 +0000 UTC m=+40.103354523 ,  2023-08-22 07:12:00.403301495 +0000 UTC m=+40.133250637 ,  29896034
2023-08-22 07:12:00.373418456 +0000 UTC m=+40.103367618 ,  2023-08-22 07:12:00.403334878 +0000 UTC m=+40.133284020 ,  29916342
2023-08-22 07:12:00.37345233 +0000 UTC m=+40.103401482 ,  2023-08-22 07:12:00.403352611 +0000 UTC m=+40.133301763 ,  29900181
2023-08-22 07:12:00.373422784 +0000 UTC m=+40.103371936 ,  2023-08-22 07:12:00.403361338 +0000 UTC m=+40.133310510 ,  29938444
2023-08-22 07:12:00.37342084 +0000 UTC m=+40.103370002 ,  2023-08-22 07:12:00.403335208 +0000 UTC m=+40.133284371 ,  29914238
2023-08-22 07:12:00.373471225 +0000 UTC m=+40.103420387 ,  2023-08-22 07:12:00.403409048 +0000 UTC m=+40.133358190 ,  29937652
2023-08-22 07:12:00.37346854 +0000 UTC m=+40.103417702 ,  2023-08-22 07:12:00.403413777 +0000 UTC m=+40.133362949 ,  29945066
2023-08-22 07:12:00.373477828 +0000 UTC m=+40.103426980 ,  2023-08-22 07:12:00.403428564 +0000 UTC m=+40.133377716 ,  29950656
2023-08-22 07:12:00.373502003 +0000 UTC m=+40.103451155 ,  2023-08-22 07:12:00.403439275 +0000 UTC m=+40.133388447 ,  29937181
2023-08-22 07:12:00.37361169 +0000 UTC m=+40.103560852 ,  2023-08-22 07:12:00.403478478 +0000 UTC m=+40.133427641 ,  29866578
2023-08-22 07:12:00.373496643 +0000 UTC m=+40.103445795 ,  2023-08-22 07:12:00.403441248 +0000 UTC m=+40.133390420 ,  29944515
2023-08-22 07:12:00.373490442 +0000 UTC m=+40.103439594 ,  2023-08-22 07:12:00.403422503 +0000 UTC m=+40.133371665 ,  29931700
2023-08-22 07:12:00.373504548 +0000 UTC m=+40.103453710 ,  2023-08-22 07:12:00.40345302 +0000 UTC m=+40.133402183 ,  29948052
2023-08-22 07:12:00.373591632 +0000 UTC m=+40.103540804 ,  2023-08-22 07:12:00.40351659 +0000 UTC m=+40.133465742 ,  29924688
2023-08-22 07:12:00.37358527 +0000 UTC m=+40.103534432 ,  2023-08-22 07:12:00.403455585 +0000 UTC m=+40.133404737 ,  29870205
2023-08-22 07:12:00.390120383 +0000 UTC m=+40.120069545 ,  2023-08-22 07:12:00.403533522 +0000 UTC m=+40.133482694 ,  13413049
2023-08-22 07:12:00.390189243 +0000 UTC m=+40.120138405 ,  2023-08-22 07:12:00.416986055 +0000 UTC m=+40.146935197 ,  26796732
2023-08-22 07:12:00.390205924 +0000 UTC m=+40.120155076 ,  2023-08-22 07:12:00.417026121 +0000 UTC m=+40.146975273 ,  26819866
2023-08-22 07:12:00.3902356 +0000 UTC m=+40.120184752 ,  2023-08-22 07:12:00.417024638 +0000 UTC m=+40.146973780 ,  26788678
2023-08-22 07:12:00.390285745 +0000 UTC m=+40.120234907 ,  2023-08-22 07:12:00.417079772 +0000 UTC m=+40.147028914 ,  26793957
2023-08-22 07:12:00.390167552 +0000 UTC m=+40.120116704 ,  2023-08-22 07:12:00.416991556 +0000 UTC m=+40.146940698 ,  26823613
2023-08-22 07:12:00.390345317 +0000 UTC m=+40.120294469 ,  2023-08-22 07:12:00.41711595 +0000 UTC m=+40.147065092 ,  26770463
2023-08-22 07:12:00.390299651 +0000 UTC m=+40.120248793 ,  2023-08-22 07:12:00.417060406 +0000 UTC m=+40.147009548 ,  26760364
2023-08-22 07:12:00.390447079 +0000 UTC m=+40.120396231 ,  2023-08-22 07:12:00.417143703 +0000 UTC m=+40.147092845 ,  26696563
2023-08-22 07:12:00.390368972 +0000 UTC m=+40.120318124 ,  2023-08-22 07:12:00.417117413 +0000 UTC m=+40.147066565 ,  26748391
2023-08-22 07:12:00.390393177 +0000 UTC m=+40.120342329 ,  2023-08-22 07:12:00.417161326 +0000 UTC m=+40.147110468 ,  26767888
2023-08-22 07:12:00.425052348 +0000 UTC m=+40.155001500 ,  2023-08-22 07:12:00.446025575 +0000 UTC m=+40.175974737 ,  20973117
2023-08-22 07:12:00.425087614 +0000 UTC m=+40.155036756 ,  2023-08-22 07:12:00.446047657 +0000 UTC m=+40.175996809 ,  20959972
2023-08-22 07:12:00.425056636 +0000 UTC m=+40.155005798 ,  2023-08-22 07:12:00.446024112 +0000 UTC m=+40.175973264 ,  20967286
2023-08-22 07:12:00.425116859 +0000 UTC m=+40.155066042 ,  2023-08-22 07:12:00.44608108 +0000 UTC m=+40.176030232 ,  20964059
2023-08-22 07:12:00.425109936 +0000 UTC m=+40.155059088 ,  2023-08-22 07:12:00.446089706 +0000 UTC m=+40.176038868 ,  20979660
2023-08-22 07:12:00.425148489 +0000 UTC m=+40.155097641 ,  2023-08-22 07:12:00.447261785 +0000 UTC m=+40.177210937 ,  22112885
2023-08-22 07:12:00.425099036 +0000 UTC m=+40.155048188 ,  2023-08-22 07:12:00.44604418 +0000 UTC m=+40.175993332 ,  20945074
2023-08-22 07:12:00.42513321 +0000 UTC m=+40.155082372 ,  2023-08-22 07:12:00.447282193 +0000 UTC m=+40.177231345 ,  22148602
2023-08-22 07:12:00.425167705 +0000 UTC m=+40.155116867 ,  2023-08-22 07:12:00.44733876 +0000 UTC m=+40.177287912 ,  22170864
2023-08-22 07:12:00.425166964 +0000 UTC m=+40.155116126 ,  2023-08-22 07:12:00.447353858 +0000 UTC m=+40.177303010 ,  22186423
2023-08-22 07:12:00.425176452 +0000 UTC m=+40.155125614 ,  2023-08-22 07:12:00.455273755 +0000 UTC m=+40.185222897 ,  30096972
2023-08-22 07:12:00.425171242 +0000 UTC m=+40.155120404 ,  2023-08-22 07:12:00.45528741 +0000 UTC m=+40.185236562 ,  30115858
2023-08-22 07:12:00.425184487 +0000 UTC m=+40.155133639 ,  2023-08-22 07:12:00.455332455 +0000 UTC m=+40.185281597 ,  30147598
2023-08-22 07:12:00.425191891 +0000 UTC m=+40.155141033 ,  2023-08-22 07:12:00.455331433 +0000 UTC m=+40.185280595 ,  30139202
2023-08-22 07:12:00.425296698 +0000 UTC m=+40.155245850 ,  2023-08-22 07:12:00.455378312 +0000 UTC m=+40.185327464 ,  30081514
2023-08-22 07:12:00.43206837 +0000 UTC m=+40.162017532 ,  2023-08-22 07:12:00.455374705 +0000 UTC m=+40.185323867 ,  23306255
2023-08-22 07:12:00.4320786 +0000 UTC m=+40.162027752 ,  2023-08-22 07:12:00.455422806 +0000 UTC m=+40.185371968 ,  23344125
2023-08-22 07:12:00.432107033 +0000 UTC m=+40.162056195 ,  2023-08-22 07:12:00.45542518 +0000 UTC m=+40.185374342 ,  23317897
2023-08-22 07:12:00.432125257 +0000 UTC m=+40.162074410 ,  2023-08-22 07:12:00.455464244 +0000 UTC m=+40.185413386 ,  23338886
2023-08-22 07:12:00.432117833 +0000 UTC m=+40.162067026 ,  2023-08-22 07:12:00.455464123 +0000 UTC m=+40.185413285 ,  23345939
2023-08-22 07:12:00.432143432 +0000 UTC m=+40.162092584 ,  2023-08-22 07:12:00.455490142 +0000 UTC m=+40.185439305 ,  23346640
2023-08-22 07:12:00.432143392 +0000 UTC m=+40.162092554 ,  2023-08-22 07:12:00.4554888 +0000 UTC m=+40.185437962 ,  23345208
2023-08-22 07:12:00.432144093 +0000 UTC m=+40.162093245 ,  2023-08-22 07:12:00.465263632 +0000 UTC m=+40.195212784 ,  33119379
2023-08-22 07:12:00.432156647 +0000 UTC m=+40.162105809 ,  2023-08-22 07:12:00.465293007 +0000 UTC m=+40.195242149 ,  33136300
2023-08-22 07:12:00.432145696 +0000 UTC m=+40.162094848 ,  2023-08-22 07:12:00.465264343 +0000 UTC m=+40.195213485 ,  33118547
2023-08-22 07:12:00.432176394 +0000 UTC m=+40.162125556 ,  2023-08-22 07:12:00.465321511 +0000 UTC m=+40.195270673 ,  33144716
2023-08-22 07:12:00.43220595 +0000 UTC m=+40.162155102 ,  2023-08-22 07:12:00.465342621 +0000 UTC m=+40.195291763 ,  33136611
2023-08-22 07:12:00.432193226 +0000 UTC m=+40.162142388 ,  2023-08-22 07:12:00.465321 +0000 UTC m=+40.195270172 ,  33127223
2023-08-22 07:12:00.43215826 +0000 UTC m=+40.162107422 ,  2023-08-22 07:12:00.465286014 +0000 UTC m=+40.195235166 ,  33127403
2023-08-22 07:12:00.432214005 +0000 UTC m=+40.162163167 ,  2023-08-22 07:12:00.465380282 +0000 UTC m=+40.195329444 ,  33166197
2023-08-22 07:12:00.432215167 +0000 UTC m=+40.162164329 ,  2023-08-22 07:12:00.465371215 +0000 UTC m=+40.195320367 ,  33155937
2023-08-22 07:12:00.432203104 +0000 UTC m=+40.162152266 ,  2023-08-22 07:12:00.465340958 +0000 UTC m=+40.195290120 ,  33137613
2023-08-22 07:12:00.432240825 +0000 UTC m=+40.162189987 ,  2023-08-22 07:12:00.465419025 +0000 UTC m=+40.195368177 ,  33178110
2023-08-22 07:12:00.432242579 +0000 UTC m=+40.162191741 ,  2023-08-22 07:12:00.465410859 +0000 UTC m=+40.195360021 ,  33168200
2023-08-22 07:12:00.432241336 +0000 UTC m=+40.162190488 ,  2023-08-22 07:12:00.465441838 +0000 UTC m=+40.195390980 ,  33200442
2023-08-22 07:12:00.432246416 +0000 UTC m=+40.162195578 ,  2023-08-22 07:12:00.465435646 +0000 UTC m=+40.195384788 ,  33189150
2023-08-22 07:12:00.432270371 +0000 UTC m=+40.162219523 ,  2023-08-22 07:12:00.465467546 +0000 UTC m=+40.195416698 ,  33197105
2023-08-22 07:12:00.432291872 +0000 UTC m=+40.162241034 ,  2023-08-22 07:12:00.465486221 +0000 UTC m=+40.195435383 ,  33194079
2023-08-22 07:12:00.445845305 +0000 UTC m=+40.175794467 ,  2023-08-22 07:12:00.465505367 +0000 UTC m=+40.195454519 ,  19659942
2023-08-22 07:12:00.432313643 +0000 UTC m=+40.162262795 ,  2023-08-22 07:12:00.465488736 +0000 UTC m=+40.195437878 ,  33175033
2023-08-22 07:12:00.445914285 +0000 UTC m=+40.175863447 ,  2023-08-22 07:12:00.465527168 +0000 UTC m=+40.195476311 ,  19612793
2023-08-22 07:12:00.445878698 +0000 UTC m=+40.175827850 ,  2023-08-22 07:12:00.465507381 +0000 UTC m=+40.195456523 ,  19628343
2023-08-22 07:12:00.432246656 +0000 UTC m=+40.162195818 ,  2023-08-22 07:12:00.465469259 +0000 UTC m=+40.195418431 ,  33222503
2023-08-22 07:12:00.445915968 +0000 UTC m=+40.175865130 ,  2023-08-22 07:12:00.465575039 +0000 UTC m=+40.195524181 ,  19658900
2023-08-22 07:12:00.445911871 +0000 UTC m=+40.175861043 ,  2023-08-22 07:12:00.465541345 +0000 UTC m=+40.195490497 ,  19629374
2023-08-22 07:12:00.445911991 +0000 UTC m=+40.175861143 ,  2023-08-22 07:12:00.465598593 +0000 UTC m=+40.195547745 ,  19686312
2023-08-22 07:12:00.445914786 +0000 UTC m=+40.175863938 ,  2023-08-22 07:12:00.465560632 +0000 UTC m=+40.195509794 ,  19645735
2023-08-22 07:12:00.445920156 +0000 UTC m=+40.175869328 ,  2023-08-22 07:12:00.465577103 +0000 UTC m=+40.195526255 ,  19656857
2023-08-22 07:12:00.44594322 +0000 UTC m=+40.175892392 ,  2023-08-22 07:12:00.465562375 +0000 UTC m=+40.195511517 ,  19619075
2023-08-22 07:12:00.44594864 +0000 UTC m=+40.175897802 ,  2023-08-22 07:12:00.465592652 +0000 UTC m=+40.195541814 ,  19643882
2023-08-22 07:12:00.474917226 +0000 UTC m=+40.204866378 ,  2023-08-22 07:12:00.48988233 +0000 UTC m=+40.219831492 ,  14964944
2023-08-22 07:12:00.474883763 +0000 UTC m=+40.204832915 ,  2023-08-22 07:12:00.489907858 +0000 UTC m=+40.219857030 ,  15023814
2023-08-22 07:12:00.476038659 +0000 UTC m=+40.205987811 ,  2023-08-22 07:12:00.489940149 +0000 UTC m=+40.219889311 ,  13901299
2023-08-22 07:12:00.476100516 +0000 UTC m=+40.206049658 ,  2023-08-22 07:12:00.489960337 +0000 UTC m=+40.219909509 ,  13859450
2023-08-22 07:12:00.474977509 +0000 UTC m=+40.204926662 ,  2023-08-22 07:12:00.489944697 +0000 UTC m=+40.219893869 ,  14966927
2023-08-22 07:12:00.484260805 +0000 UTC m=+40.214209947 ,  2023-08-22 07:12:00.506609745 +0000 UTC m=+40.236558897 ,  22348840
2023-08-22 07:12:00.476130853 +0000 UTC m=+40.206079995 ,  2023-08-22 07:12:00.506650292 +0000 UTC m=+40.236599444 ,  30519248
2023-08-22 07:12:00.484246107 +0000 UTC m=+40.214195259 ,  2023-08-22 07:12:00.506616508 +0000 UTC m=+40.236565660 ,  22370100
2023-08-22 07:12:00.476154969 +0000 UTC m=+40.206104131 ,  2023-08-22 07:12:00.506676391 +0000 UTC m=+40.236625543 ,  30521121
2023-08-22 07:12:00.476163495 +0000 UTC m=+40.206112647 ,  2023-08-22 07:12:00.5067236 +0000 UTC m=+40.236672762 ,  30559784
2023-08-22 07:12:00.476145982 +0000 UTC m=+40.206095124 ,  2023-08-22 07:12:00.506685638 +0000 UTC m=+40.236634790 ,  30539346
2023-08-22 07:12:00.484250175 +0000 UTC m=+40.214199317 ,  2023-08-22 07:12:00.506652095 +0000 UTC m=+40.236601257 ,  22401640
2023-08-22 07:12:00.484161428 +0000 UTC m=+40.214110570 ,  2023-08-22 07:12:00.506713561 +0000 UTC m=+40.236662723 ,  22552033
2023-08-22 07:12:00.484224466 +0000 UTC m=+40.214173609 ,  2023-08-22 07:12:00.506759718 +0000 UTC m=+40.236708880 ,  22534930
2023-08-22 07:12:00.484307523 +0000 UTC m=+40.214256665 ,  2023-08-22 07:12:00.506809552 +0000 UTC m=+40.236758714 ,  22501688
