3  listening on:  130.127.134.101:3001
3  sending request vote to the follower  4
3  sending request vote to the follower  2
3  sending request vote to the follower  1
3  sending request vote to the follower  0
Commit quorum changed successfully!, time:  1692685233004210587  commit quorum:  [4]
2023-08-22 06:21:23.542269625 +0000 UTC m=+65.720674518 ,  2023-08-22 06:21:23.664951109 +0000 UTC m=+65.843356002 ,  122681334
2023-08-22 06:21:23.542244568 +0000 UTC m=+65.720649471 ,  2023-08-22 06:21:23.664926042 +0000 UTC m=+65.843330935 ,  122681053
2023-08-22 06:21:23.542272811 +0000 UTC m=+65.720677704 ,  2023-08-22 06:21:23.664969514 +0000 UTC m=+65.843374407 ,  122696653
2023-08-22 06:21:23.542262181 +0000 UTC m=+65.720667084 ,  2023-08-22 06:21:23.664952021 +0000 UTC m=+65.843356914 ,  122689790
2023-08-22 06:21:23.542292238 +0000 UTC m=+65.720697131 ,  2023-08-22 06:21:23.664992097 +0000 UTC m=+65.843396990 ,  122699358
2023-08-22 06:21:23.54228264 +0000 UTC m=+65.720687543 ,  2023-08-22 06:21:23.66497291 +0000 UTC m=+65.843377804 ,  122690110
2023-08-22 06:21:23.542283061 +0000 UTC m=+65.720688004 ,  2023-08-22 06:21:23.664987348 +0000 UTC m=+65.843392241 ,  122704177
2023-08-22 06:21:23.542294512 +0000 UTC m=+65.720699415 ,  2023-08-22 06:21:23.665012706 +0000 UTC m=+65.843417599 ,  122718033
2023-08-22 06:21:23.54231967 +0000 UTC m=+65.720724563 ,  2023-08-22 06:21:23.665006193 +0000 UTC m=+65.843411096 ,  122686413
2023-08-22 06:21:23.541745878 +0000 UTC m=+65.720150801 ,  2023-08-22 06:21:23.664831524 +0000 UTC m=+65.843236417 ,  123085556
2023-08-22 06:21:23.542317485 +0000 UTC m=+65.720722399 ,  2023-08-22 06:21:23.665038113 +0000 UTC m=+65.843443067 ,  122720267
2023-08-22 06:21:23.542321212 +0000 UTC m=+65.720726106 ,  2023-08-22 06:21:23.665040147 +0000 UTC m=+65.843445040 ,  122718644
2023-08-22 06:21:23.542333105 +0000 UTC m=+65.720738008 ,  2023-08-22 06:21:23.665075925 +0000 UTC m=+65.843480818 ,  122742760
2023-08-22 06:21:23.542333446 +0000 UTC m=+65.720738339 ,  2023-08-22 06:21:23.665091785 +0000 UTC m=+65.843496678 ,  122758299
2023-08-22 06:21:23.542325811 +0000 UTC m=+65.720730714 ,  2023-08-22 06:21:23.665078469 +0000 UTC m=+65.843483363 ,  122752598
2023-08-22 06:21:23.54233565 +0000 UTC m=+65.720740543 ,  2023-08-22 06:21:23.665093187 +0000 UTC m=+65.843498090 ,  122757477
2023-08-22 06:21:23.542339878 +0000 UTC m=+65.720744801 ,  2023-08-22 06:21:23.665116842 +0000 UTC m=+65.843521745 ,  122776764
2023-08-22 06:21:23.542359334 +0000 UTC m=+65.720764247 ,  2023-08-22 06:21:23.665147409 +0000 UTC m=+65.843552302 ,  122787955
2023-08-22 06:21:23.542372419 +0000 UTC m=+65.720777322 ,  2023-08-22 06:21:23.665178067 +0000 UTC m=+65.843582970 ,  122805538
2023-08-22 06:21:23.542366307 +0000 UTC m=+65.720771231 ,  2023-08-22 06:21:23.665190992 +0000 UTC m=+65.843595885 ,  122824594
2023-08-22 06:21:23.542369914 +0000 UTC m=+65.720774837 ,  2023-08-22 06:21:23.665194138 +0000 UTC m=+65.843599031 ,  122824143
2023-08-22 06:21:23.542385313 +0000 UTC m=+65.720790246 ,  2023-08-22 06:21:23.665207493 +0000 UTC m=+65.843612396 ,  122821839
2023-08-22 06:21:23.54236215 +0000 UTC m=+65.720767053 ,  2023-08-22 06:21:23.665150976 +0000 UTC m=+65.843555869 ,  122788766
2023-08-22 06:21:23.542345468 +0000 UTC m=+65.720750411 ,  2023-08-22 06:21:23.66511041 +0000 UTC m=+65.843515313 ,  122764601
2023-08-22 06:21:23.542359054 +0000 UTC m=+65.720763947 ,  2023-08-22 06:21:23.665126029 +0000 UTC m=+65.843530922 ,  122766885
2023-08-22 06:21:23.542369283 +0000 UTC m=+65.720774186 ,  2023-08-22 06:21:23.665182235 +0000 UTC m=+65.843587128 ,  122812842
2023-08-22 06:21:23.542349947 +0000 UTC m=+65.720754850 ,  2023-08-22 06:21:23.665132652 +0000 UTC m=+65.843537545 ,  122782614
2023-08-22 06:21:23.542381155 +0000 UTC m=+65.720786059 ,  2023-08-22 06:21:23.665217562 +0000 UTC m=+65.843622455 ,  122836085
2023-08-22 06:21:23.542395142 +0000 UTC m=+65.720800045 ,  2023-08-22 06:21:23.665238942 +0000 UTC m=+65.843643845 ,  122843750
2023-08-22 06:21:23.542395993 +0000 UTC m=+65.720800886 ,  2023-08-22 06:21:23.66526434 +0000 UTC m=+65.843669543 ,  122868217
2023-08-22 06:21:23.542391816 +0000 UTC m=+65.720796739 ,  2023-08-22 06:21:23.665266454 +0000 UTC m=+65.843671347 ,  122874558
2023-08-22 06:21:23.542394982 +0000 UTC m=+65.720799915 ,  2023-08-22 06:21:23.665296931 +0000 UTC m=+65.843701834 ,  122901839
2023-08-22 06:21:23.542392467 +0000 UTC m=+65.720797370 ,  2023-08-22 06:21:23.665246306 +0000 UTC m=+65.843651199 ,  122853779
2023-08-22 06:21:23.54244217 +0000 UTC m=+65.720847094 ,  2023-08-22 06:21:23.66533317 +0000 UTC m=+65.843738063 ,  122890919
2023-08-22 06:21:23.542400362 +0000 UTC m=+65.720805285 ,  2023-08-22 06:21:23.665289497 +0000 UTC m=+65.843694400 ,  122889065
2023-08-22 06:21:23.542460265 +0000 UTC m=+65.720865168 ,  2023-08-22 06:21:23.665354911 +0000 UTC m=+65.843759804 ,  122894586
2023-08-22 06:21:23.542409048 +0000 UTC m=+65.720813971 ,  2023-08-22 06:21:23.665342597 +0000 UTC m=+65.843747490 ,  122933449
2023-08-22 06:21:23.543716372 +0000 UTC m=+65.722121265 ,  2023-08-22 06:21:23.665358377 +0000 UTC m=+65.843763270 ,  121641695
2023-08-22 06:21:23.693609258 +0000 UTC m=+65.872014171 ,  2023-08-22 06:21:23.809571106 +0000 UTC m=+65.987975999 ,  115961768
2023-08-22 06:21:23.693564954 +0000 UTC m=+65.871969867 ,  2023-08-22 06:21:23.809590733 +0000 UTC m=+65.987995636 ,  116025599
2023-08-22 06:21:23.693618014 +0000 UTC m=+65.872022907 ,  2023-08-22 06:21:23.809609278 +0000 UTC m=+65.988014171 ,  115991184
2023-08-22 06:21:23.693660304 +0000 UTC m=+65.872065217 ,  2023-08-22 06:21:23.809645076 +0000 UTC m=+65.988049969 ,  115984701
2023-08-22 06:21:23.693658531 +0000 UTC m=+65.872063424 ,  2023-08-22 06:21:23.809643923 +0000 UTC m=+65.988048856 ,  115985162
2023-08-22 06:21:23.693670684 +0000 UTC m=+65.872075587 ,  2023-08-22 06:21:23.809671165 +0000 UTC m=+65.988076068 ,  116000401
2023-08-22 06:21:23.693760232 +0000 UTC m=+65.872165135 ,  2023-08-22 06:21:23.809685772 +0000 UTC m=+65.988090675 ,  115925490
2023-08-22 06:21:23.69361037 +0000 UTC m=+65.872015283 ,  2023-08-22 06:21:23.809608737 +0000 UTC m=+65.988013640 ,  115997976
2023-08-22 06:21:23.693857967 +0000 UTC m=+65.872262880 ,  2023-08-22 06:21:23.809711751 +0000 UTC m=+65.988116664 ,  115853704
2023-08-22 06:21:23.693696903 +0000 UTC m=+65.872101816 ,  2023-08-22 06:21:23.809665965 +0000 UTC m=+65.988070868 ,  115968962
2023-08-22 06:21:23.693772385 +0000 UTC m=+65.872177318 ,  2023-08-22 06:21:23.809685091 +0000 UTC m=+65.988089994 ,  115912606
2023-08-22 06:21:23.694171197 +0000 UTC m=+65.872576120 ,  2023-08-22 06:21:23.809752508 +0000 UTC m=+65.988157421 ,  115581211
2023-08-22 06:21:23.694153954 +0000 UTC m=+65.872558857 ,  2023-08-22 06:21:23.809734083 +0000 UTC m=+65.988139006 ,  115580049
2023-08-22 06:21:23.69419393 +0000 UTC m=+65.872598843 ,  2023-08-22 06:21:23.80980143 +0000 UTC m=+65.988206323 ,  115607430
2023-08-22 06:21:23.694171558 +0000 UTC m=+65.872576461 ,  2023-08-22 06:21:23.809751556 +0000 UTC m=+65.988156469 ,  115579628
2023-08-22 06:21:23.694148855 +0000 UTC m=+65.872553758 ,  2023-08-22 06:21:23.809715598 +0000 UTC m=+65.988120512 ,  115566663
2023-08-22 06:21:23.694165075 +0000 UTC m=+65.872569978 ,  2023-08-22 06:21:23.809739283 +0000 UTC m=+65.988144196 ,  115573988
2023-08-22 06:21:23.694197486 +0000 UTC m=+65.872602390 ,  2023-08-22 06:21:23.809870621 +0000 UTC m=+65.988275524 ,  115673084
2023-08-22 06:21:23.694192748 +0000 UTC m=+65.872597651 ,  2023-08-22 06:21:23.809770231 +0000 UTC m=+65.988175144 ,  115577403
2023-08-22 06:21:23.694178411 +0000 UTC m=+65.872583314 ,  2023-08-22 06:21:23.809767075 +0000 UTC m=+65.988171979 ,  115588604
2023-08-22 06:21:23.694228465 +0000 UTC m=+65.872633368 ,  2023-08-22 06:21:23.809921146 +0000 UTC m=+65.988326069 ,  115692561
2023-08-22 06:21:23.694227643 +0000 UTC m=+65.872632546 ,  2023-08-22 06:21:23.809972984 +0000 UTC m=+65.988377877 ,  115745281
2023-08-22 06:21:23.694237502 +0000 UTC m=+65.872642425 ,  2023-08-22 06:21:23.809996939 +0000 UTC m=+65.988401852 ,  115759307
2023-08-22 06:21:23.694195242 +0000 UTC m=+65.872600145 ,  2023-08-22 06:21:23.809788055 +0000 UTC m=+65.988192958 ,  115592763
2023-08-22 06:21:23.694242792 +0000 UTC m=+65.872647685 ,  2023-08-22 06:21:23.810038016 +0000 UTC m=+65.988442939 ,  115795004
2023-08-22 06:21:23.694266436 +0000 UTC m=+65.872671360 ,  2023-08-22 06:21:23.810080146 +0000 UTC m=+65.988485039 ,  115813618
2023-08-22 06:21:23.694221171 +0000 UTC m=+65.872626094 ,  2023-08-22 06:21:23.809874538 +0000 UTC m=+65.988279461 ,  115652876
2023-08-22 06:21:23.694271987 +0000 UTC m=+65.872676890 ,  2023-08-22 06:21:23.810107307 +0000 UTC m=+65.988512230 ,  115835240
2023-08-22 06:21:23.694282547 +0000 UTC m=+65.872687450 ,  2023-08-22 06:21:23.81012507 +0000 UTC m=+65.988529983 ,  115842433
2023-08-22 06:21:23.694267328 +0000 UTC m=+65.872672231 ,  2023-08-22 06:21:23.810054157 +0000 UTC m=+65.988459080 ,  115786748
2023-08-22 06:21:23.694234446 +0000 UTC m=+65.872639349 ,  2023-08-22 06:21:23.809996568 +0000 UTC m=+65.988401491 ,  115762032
2023-08-22 06:21:23.694292516 +0000 UTC m=+65.872697439 ,  2023-08-22 06:21:23.810197236 +0000 UTC m=+65.988602149 ,  115904620
2023-08-22 06:21:23.694268871 +0000 UTC m=+65.872673784 ,  2023-08-22 06:21:23.810099292 +0000 UTC m=+65.988504215 ,  115830331
2023-08-22 06:21:23.694302344 +0000 UTC m=+65.872707277 ,  2023-08-22 06:21:23.810216232 +0000 UTC m=+65.988621155 ,  115913778
2023-08-22 06:21:23.694248362 +0000 UTC m=+65.872653285 ,  2023-08-22 06:21:23.810028288 +0000 UTC m=+65.988433201 ,  115779806
2023-08-22 06:21:23.694267208 +0000 UTC m=+65.872672101 ,  2023-08-22 06:21:23.810051852 +0000 UTC m=+65.988456765 ,  115784544
2023-08-22 06:21:23.694272127 +0000 UTC m=+65.872677030 ,  2023-08-22 06:21:23.810081117 +0000 UTC m=+65.988486040 ,  115808910
2023-08-22 06:21:23.694307464 +0000 UTC m=+65.872712367 ,  2023-08-22 06:21:23.810267469 +0000 UTC m=+65.988672382 ,  115959925
2023-08-22 06:21:23.694323654 +0000 UTC m=+65.872728557 ,  2023-08-22 06:21:23.810279692 +0000 UTC m=+65.988684595 ,  115955958
2023-08-22 06:21:23.694297846 +0000 UTC m=+65.872702769 ,  2023-08-22 06:21:23.810174834 +0000 UTC m=+65.988579757 ,  115876888
2023-08-22 06:21:23.694280172 +0000 UTC m=+65.872685075 ,  2023-08-22 06:21:23.8101462 +0000 UTC m=+65.988551113 ,  115865918
2023-08-22 06:21:23.694299158 +0000 UTC m=+65.872704081 ,  2023-08-22 06:21:23.810247271 +0000 UTC m=+65.988652174 ,  115948043
2023-08-22 06:21:23.694327371 +0000 UTC m=+65.872732264 ,  2023-08-22 06:21:23.810322252 +0000 UTC m=+65.988727175 ,  115994811
2023-08-22 06:21:23.694301593 +0000 UTC m=+65.872706526 ,  2023-08-22 06:21:23.810262459 +0000 UTC m=+65.988667372 ,  115960756
2023-08-22 06:21:23.694302775 +0000 UTC m=+65.872707678 ,  2023-08-22 06:21:23.810200893 +0000 UTC m=+65.988605806 ,  115898038
2023-08-22 06:21:23.694336889 +0000 UTC m=+65.872741782 ,  2023-08-22 06:21:23.810319417 +0000 UTC m=+65.988724340 ,  115982417
2023-08-22 06:21:23.694297365 +0000 UTC m=+65.872702288 ,  2023-08-22 06:21:23.810174874 +0000 UTC m=+65.988579767 ,  115877419
2023-08-22 06:21:23.694352178 +0000 UTC m=+65.872757101 ,  2023-08-22 06:21:23.810341468 +0000 UTC m=+65.988746391 ,  115989190
2023-08-22 06:21:23.694335236 +0000 UTC m=+65.872740169 ,  2023-08-22 06:21:23.810344814 +0000 UTC m=+65.988749728 ,  116009468
2023-08-22 06:21:23.694309558 +0000 UTC m=+65.872714451 ,  2023-08-22 06:21:23.810287015 +0000 UTC m=+65.988691929 ,  115977337
2023-08-22 06:21:23.838486779 +0000 UTC m=+66.016891672 ,  2023-08-22 06:21:23.947959457 +0000 UTC m=+66.126364360 ,  109472587
2023-08-22 06:21:23.839482266 +0000 UTC m=+66.017887159 ,  2023-08-22 06:21:23.947988842 +0000 UTC m=+66.126393745 ,  108506155
2023-08-22 06:21:23.838926618 +0000 UTC m=+66.017331511 ,  2023-08-22 06:21:23.948022215 +0000 UTC m=+66.126427128 ,  109095126
2023-08-22 06:21:23.840307802 +0000 UTC m=+66.018712695 ,  2023-08-22 06:21:23.948080986 +0000 UTC m=+66.126485899 ,  107772793
2023-08-22 06:21:23.839581843 +0000 UTC m=+66.017986736 ,  2023-08-22 06:21:23.948047402 +0000 UTC m=+66.126452305 ,  108465119
2023-08-22 06:21:23.83955868 +0000 UTC m=+66.017963573 ,  2023-08-22 06:21:23.94805691 +0000 UTC m=+66.126461813 ,  108498140
2023-08-22 06:21:23.841010937 +0000 UTC m=+66.019415830 ,  2023-08-22 06:21:23.948149625 +0000 UTC m=+66.126554548 ,  107138578
2023-08-22 06:21:23.838431024 +0000 UTC m=+66.016835917 ,  2023-08-22 06:21:23.947957072 +0000 UTC m=+66.126361975 ,  109525918
2023-08-22 06:21:23.841134811 +0000 UTC m=+66.019539704 ,  2023-08-22 06:21:23.948188288 +0000 UTC m=+66.126593201 ,  107053417
2023-08-22 06:21:23.841270356 +0000 UTC m=+66.019675259 ,  2023-08-22 06:21:23.948203386 +0000 UTC m=+66.126608299 ,  106932950
2023-08-22 06:21:23.840709329 +0000 UTC m=+66.019114222 ,  2023-08-22 06:21:23.948130128 +0000 UTC m=+66.126535041 ,  107420709
2023-08-22 06:21:23.841338765 +0000 UTC m=+66.019743658 ,  2023-08-22 06:21:23.948213996 +0000 UTC m=+66.126618919 ,  106874750
2023-08-22 06:21:23.841571183 +0000 UTC m=+66.019976076 ,  2023-08-22 06:21:23.9482584 +0000 UTC m=+66.126663313 ,  106687147
2023-08-22 06:21:23.840209857 +0000 UTC m=+66.018614750 ,  2023-08-22 06:21:23.948093299 +0000 UTC m=+66.126498212 ,  107883322
2023-08-22 06:21:23.841111507 +0000 UTC m=+66.019516400 ,  2023-08-22 06:21:23.948173219 +0000 UTC m=+66.126578133 ,  107061652
2023-08-22 06:21:23.841607712 +0000 UTC m=+66.020012615 ,  2023-08-22 06:21:23.948310919 +0000 UTC m=+66.126715832 ,  106702947
2023-08-22 06:21:23.841546547 +0000 UTC m=+66.019951450 ,  2023-08-22 06:21:23.948209127 +0000 UTC m=+66.126614040 ,  106662490
2023-08-22 06:21:23.841619535 +0000 UTC m=+66.020024438 ,  2023-08-22 06:21:23.948352297 +0000 UTC m=+66.126757200 ,  106732682
2023-08-22 06:21:23.84155863 +0000 UTC m=+66.019963523 ,  2023-08-22 06:21:23.948238703 +0000 UTC m=+66.126643626 ,  106680003
2023-08-22 06:21:23.841087452 +0000 UTC m=+66.019492345 ,  2023-08-22 06:21:23.948149565 +0000 UTC m=+66.126554488 ,  107062043
2023-08-22 06:21:23.842377052 +0000 UTC m=+66.020781956 ,  2023-08-22 06:21:23.948397001 +0000 UTC m=+66.126801914 ,  106019878
2023-08-22 06:21:23.841658127 +0000 UTC m=+66.020063030 ,  2023-08-22 06:21:23.948399085 +0000 UTC m=+66.126803998 ,  106740698
2023-08-22 06:21:23.842385599 +0000 UTC m=+66.020790492 ,  2023-08-22 06:21:23.948432578 +0000 UTC m=+66.126837501 ,  106046909
2023-08-22 06:21:23.842427958 +0000 UTC m=+66.020832851 ,  2023-08-22 06:21:23.948452696 +0000 UTC m=+66.126857609 ,  106024678
2023-08-22 06:21:23.841589027 +0000 UTC m=+66.019993920 ,  2023-08-22 06:21:23.948290991 +0000 UTC m=+66.126695905 ,  106701884
2023-08-22 06:21:23.841561695 +0000 UTC m=+66.019966589 ,  2023-08-22 06:21:23.948229686 +0000 UTC m=+66.126634599 ,  106667910
2023-08-22 06:21:23.841621749 +0000 UTC m=+66.020026662 ,  2023-08-22 06:21:23.948352728 +0000 UTC m=+66.126757631 ,  106730879
2023-08-22 06:21:23.842477913 +0000 UTC m=+66.020882816 ,  2023-08-22 06:21:23.948523079 +0000 UTC m=+66.126928002 ,  106044946
2023-08-22 06:21:23.841607382 +0000 UTC m=+66.020012285 ,  2023-08-22 06:21:23.948370211 +0000 UTC m=+66.126775124 ,  106762759
2023-08-22 06:21:23.841626087 +0000 UTC m=+66.020030990 ,  2023-08-22 06:21:23.94838024 +0000 UTC m=+66.126785153 ,  106754083
2023-08-22 06:21:23.841573518 +0000 UTC m=+66.019978411 ,  2023-08-22 06:21:23.948260524 +0000 UTC m=+66.126665447 ,  106686575
2023-08-22 06:21:23.842493682 +0000 UTC m=+66.020898585 ,  2023-08-22 06:21:23.948583843 +0000 UTC m=+66.126988757 ,  106090041
2023-08-22 06:21:23.844173248 +0000 UTC m=+66.022578171 ,  2023-08-22 06:21:23.948620462 +0000 UTC m=+66.127025366 ,  104447094
2023-08-22 06:21:23.842496538 +0000 UTC m=+66.020901441 ,  2023-08-22 06:21:23.948644658 +0000 UTC m=+66.127049561 ,  106148040
2023-08-22 06:21:23.8425243 +0000 UTC m=+66.020929203 ,  2023-08-22 06:21:23.948671529 +0000 UTC m=+66.127076432 ,  106147149
2023-08-22 06:21:23.842462724 +0000 UTC m=+66.020867647 ,  2023-08-22 06:21:23.948486861 +0000 UTC m=+66.126891784 ,  106024027
2023-08-22 06:21:23.842516054 +0000 UTC m=+66.020920948 ,  2023-08-22 06:21:23.948705984 +0000 UTC m=+66.127110907 ,  106189808
2023-08-22 06:21:23.842453557 +0000 UTC m=+66.020858460 ,  2023-08-22 06:21:23.948489035 +0000 UTC m=+66.126893948 ,  106035408
2023-08-22 06:21:23.841607281 +0000 UTC m=+66.020012174 ,  2023-08-22 06:21:23.948336237 +0000 UTC m=+66.126741150 ,  106728565
2023-08-22 06:21:23.844010351 +0000 UTC m=+66.022415244 ,  2023-08-22 06:21:23.948745428 +0000 UTC m=+66.127150351 ,  104734997
2023-08-22 06:21:23.841127858 +0000 UTC m=+66.019532761 ,  2023-08-22 06:21:23.948169543 +0000 UTC m=+66.126574456 ,  107041604
2023-08-22 06:21:23.842394966 +0000 UTC m=+66.020799889 ,  2023-08-22 06:21:23.948424954 +0000 UTC m=+66.126829877 ,  106029868
2023-08-22 06:21:23.842495516 +0000 UTC m=+66.020900409 ,  2023-08-22 06:21:23.948618799 +0000 UTC m=+66.127023712 ,  106123203
2023-08-22 06:21:23.841596521 +0000 UTC m=+66.020001424 ,  2023-08-22 06:21:23.948281804 +0000 UTC m=+66.126686727 ,  106685193
2023-08-22 06:21:23.840446103 +0000 UTC m=+66.018850996 ,  2023-08-22 06:21:23.948128475 +0000 UTC m=+66.126533378 ,  107682312
2023-08-22 06:21:23.842501086 +0000 UTC m=+66.020905989 ,  2023-08-22 06:21:23.948648245 +0000 UTC m=+66.127053158 ,  106147089
2023-08-22 06:21:23.842419963 +0000 UTC m=+66.020824866 ,  2023-08-22 06:21:23.948477743 +0000 UTC m=+66.126882647 ,  106057370
2023-08-22 06:21:23.842469817 +0000 UTC m=+66.020874720 ,  2023-08-22 06:21:23.948537446 +0000 UTC m=+66.126942379 ,  106067369
2023-08-22 06:21:23.844221199 +0000 UTC m=+66.022626102 ,  2023-08-22 06:21:23.94874666 +0000 UTC m=+66.127151573 ,  104525371
2023-08-22 06:21:23.842480357 +0000 UTC m=+66.020885250 ,  2023-08-22 06:21:23.948589424 +0000 UTC m=+66.126994337 ,  106108987
2023-08-22 06:21:23.976910346 +0000 UTC m=+66.155315259 ,  2023-08-22 06:21:24.10009006 +0000 UTC m=+66.278494953 ,  123179634
2023-08-22 06:21:23.976982572 +0000 UTC m=+66.155387485 ,  2023-08-22 06:21:24.100155032 +0000 UTC m=+66.278559925 ,  123172390
2023-08-22 06:21:23.976895118 +0000 UTC m=+66.155300041 ,  2023-08-22 06:21:24.100144162 +0000 UTC m=+66.278549085 ,  123248763
2023-08-22 06:21:23.976939882 +0000 UTC m=+66.155344795 ,  2023-08-22 06:21:24.100157727 +0000 UTC m=+66.278562641 ,  123217415
2023-08-22 06:21:23.977012168 +0000 UTC m=+66.155417081 ,  2023-08-22 06:21:24.100240403 +0000 UTC m=+66.278645306 ,  123228145
2023-08-22 06:21:23.977076359 +0000 UTC m=+66.155481282 ,  2023-08-22 06:21:24.100279577 +0000 UTC m=+66.278684500 ,  123203058
2023-08-22 06:21:23.977130171 +0000 UTC m=+66.155535104 ,  2023-08-22 06:21:24.100299675 +0000 UTC m=+66.278704568 ,  123169414
2023-08-22 06:21:23.977044098 +0000 UTC m=+66.155449011 ,  2023-08-22 06:21:24.100261323 +0000 UTC m=+66.278666216 ,  123216764
2023-08-22 06:21:23.977775637 +0000 UTC m=+66.156180560 ,  2023-08-22 06:21:24.100373224 +0000 UTC m=+66.278778137 ,  122597457
2023-08-22 06:21:23.977803099 +0000 UTC m=+66.156208022 ,  2023-08-22 06:21:24.100415022 +0000 UTC m=+66.278819946 ,  122611803
2023-08-22 06:21:23.977030683 +0000 UTC m=+66.155435596 ,  2023-08-22 06:21:24.100253187 +0000 UTC m=+66.278658080 ,  123222434
2023-08-22 06:21:23.977808289 +0000 UTC m=+66.156213212 ,  2023-08-22 06:21:24.100464666 +0000 UTC m=+66.278869599 ,  122656227
2023-08-22 06:21:23.97710359 +0000 UTC m=+66.155508514 ,  2023-08-22 06:21:24.100315395 +0000 UTC m=+66.278720308 ,  123211323
2023-08-22 06:21:23.977835871 +0000 UTC m=+66.156240794 ,  2023-08-22 06:21:24.10046675 +0000 UTC m=+66.278871673 ,  122630378
2023-08-22 06:21:23.977849086 +0000 UTC m=+66.156254009 ,  2023-08-22 06:21:24.100522936 +0000 UTC m=+66.278927849 ,  122673750
2023-08-22 06:21:23.977091468 +0000 UTC m=+66.155496391 ,  2023-08-22 06:21:24.100282893 +0000 UTC m=+66.278687786 ,  123191345
2023-08-22 06:21:23.977886386 +0000 UTC m=+66.156291299 ,  2023-08-22 06:21:24.100569514 +0000 UTC m=+66.278974417 ,  122683058
2023-08-22 06:21:23.977766109 +0000 UTC m=+66.156171022 ,  2023-08-22 06:21:24.100383553 +0000 UTC m=+66.278788446 ,  122617364
2023-08-22 06:21:23.977793872 +0000 UTC m=+66.156198795 ,  2023-08-22 06:21:24.100422376 +0000 UTC m=+66.278827269 ,  122628414
2023-08-22 06:21:23.97702911 +0000 UTC m=+66.155434033 ,  2023-08-22 06:21:24.100199606 +0000 UTC m=+66.278604499 ,  123170356
2023-08-22 06:21:23.977898729 +0000 UTC m=+66.156303642 ,  2023-08-22 06:21:24.100611002 +0000 UTC m=+66.279015925 ,  122712163
2023-08-22 06:21:23.977897667 +0000 UTC m=+66.156302560 ,  2023-08-22 06:21:24.100629126 +0000 UTC m=+66.279034029 ,  122731048
2023-08-22 06:21:23.977923115 +0000 UTC m=+66.156328038 ,  2023-08-22 06:21:24.100651458 +0000 UTC m=+66.279056351 ,  122728253
2023-08-22 06:21:23.977880124 +0000 UTC m=+66.156285017 ,  2023-08-22 06:21:24.100543495 +0000 UTC m=+66.278948418 ,  122662940
2023-08-22 06:21:23.977885424 +0000 UTC m=+66.156290337 ,  2023-08-22 06:21:24.100580835 +0000 UTC m=+66.278985758 ,  122694870
2023-08-22 06:21:23.977483056 +0000 UTC m=+66.155887949 ,  2023-08-22 06:21:24.10034487 +0000 UTC m=+66.278749793 ,  122861744
2023-08-22 06:21:23.977919909 +0000 UTC m=+66.156324832 ,  2023-08-22 06:21:24.10069475 +0000 UTC m=+66.279099643 ,  122774440
2023-08-22 06:21:23.977846571 +0000 UTC m=+66.156251464 ,  2023-08-22 06:21:24.1005249 +0000 UTC m=+66.278929803 ,  122678228
2023-08-22 06:21:23.977929297 +0000 UTC m=+66.156334210 ,  2023-08-22 06:21:24.100720498 +0000 UTC m=+66.279125411 ,  122791081
2023-08-22 06:21:23.977944866 +0000 UTC m=+66.156349769 ,  2023-08-22 06:21:24.100724856 +0000 UTC m=+66.279129759 ,  122779850
2023-08-22 06:21:23.977949675 +0000 UTC m=+66.156354588 ,  2023-08-22 06:21:24.100740346 +0000 UTC m=+66.279145249 ,  122790601
2023-08-22 06:21:23.977868743 +0000 UTC m=+66.156273666 ,  2023-08-22 06:21:24.10054113 +0000 UTC m=+66.278946023 ,  122672297
2023-08-22 06:21:23.977730813 +0000 UTC m=+66.156135706 ,  2023-08-22 06:21:24.100331665 +0000 UTC m=+66.278736578 ,  122600782
2023-08-22 06:21:23.977990442 +0000 UTC m=+66.156395335 ,  2023-08-22 06:21:24.100776434 +0000 UTC m=+66.279181337 ,  122785952
2023-08-22 06:21:23.977921382 +0000 UTC m=+66.156326285 ,  2023-08-22 06:21:24.100755675 +0000 UTC m=+66.279160578 ,  122834242
2023-08-22 06:21:23.977924247 +0000 UTC m=+66.156329140 ,  2023-08-22 06:21:24.100743612 +0000 UTC m=+66.279148505 ,  122819315
2023-08-22 06:21:23.97797326 +0000 UTC m=+66.156378183 ,  2023-08-22 06:21:24.10075871 +0000 UTC m=+66.279163613 ,  122785340
2023-08-22 06:21:23.977986354 +0000 UTC m=+66.156391257 ,  2023-08-22 06:21:24.100833842 +0000 UTC m=+66.279238735 ,  122847428
2023-08-22 06:21:23.977923576 +0000 UTC m=+66.156328489 ,  2023-08-22 06:21:24.100850694 +0000 UTC m=+66.279255597 ,  122927048
2023-08-22 06:21:23.977991534 +0000 UTC m=+66.156396467 ,  2023-08-22 06:21:24.100856244 +0000 UTC m=+66.279261167 ,  122864570
2023-08-22 06:21:23.978040376 +0000 UTC m=+66.156445299 ,  2023-08-22 06:21:24.100899896 +0000 UTC m=+66.279304789 ,  122859440
2023-08-22 06:21:23.977931982 +0000 UTC m=+66.156336885 ,  2023-08-22 06:21:24.100872395 +0000 UTC m=+66.279277288 ,  122940042
2023-08-22 06:21:23.977934657 +0000 UTC m=+66.156339550 ,  2023-08-22 06:21:24.100931356 +0000 UTC m=+66.279336249 ,  122996649
2023-08-22 06:21:23.978003547 +0000 UTC m=+66.156408470 ,  2023-08-22 06:21:24.100872344 +0000 UTC m=+66.279277237 ,  122868717
